quest_id,file,source,target,npc_id,action_id,old_page,new_page,candidate_page_id,client_file,client_sha256,evidence
28300,src/main/resources/aion/data/static_data/quest_definition/quests/28300.xml,started,started,801904,31,SELECT2,DEFAULT_SUCCESS,10002,20000_29999/quest_q28300.html,e8adfa1592b3dc08f24616e0a6476dac3a85d0a179a797a0f737d79f9d8b38af,20000_29999/quest_q28300.html
28300,src/main/resources/aion/data/static_data/quest_definition/quests/28300.xml,started,started,804821,31,SELECT2,DEFAULT_SUCCESS,10002,20000_29999/quest_q28300.html,e8adfa1592b3dc08f24616e0a6476dac3a85d0a179a797a0f737d79f9d8b38af,20000_29999/quest_q28300.html
28301,src/main/resources/aion/data/static_data/quest_definition/quests/28301.xml,unaccepted,unaccepted,730373,31,SELECT1,SHOW_ASK_QUEST_ACCEPT_WINDOW,4,20000_29999/quest_q28301.html,05d242070d6e70bd46495f6d37661332404d3fd48e648df0f331d3c8e816ea32,20000_29999/quest_q28301.html
28301,src/main/resources/aion/data/static_data/quest_definition/quests/28301.xml,unaccepted,unaccepted,730374,31,SELECT1,SHOW_ASK_QUEST_ACCEPT_WINDOW,4,20000_29999/quest_q28301.html,05d242070d6e70bd46495f6d37661332404d3fd48e648df0f331d3c8e816ea32,20000_29999/quest_q28301.html
28302,src/main/resources/aion/data/static_data/quest_definition/quests/28302.xml,unaccepted,unaccepted,730375,31,SELECT1,SHOW_ASK_QUEST_ACCEPT_WINDOW,4,20000_29999/quest_q28302.html,05096d0b781673e80bfa0894d26c0c3c7b75bd81d6bbd253268d20783f115fa1,20000_29999/quest_q28302.html
28303,src/main/resources/aion/data/static_data/quest_definition/quests/28303.xml,unaccepted,unaccepted,700980,31,SELECT1,SHOW_ASK_QUEST_ACCEPT_WINDOW,4,20000_29999/quest_q28303.html,51d9b9fae714bf3e648fe4504efc8e96975e82c3c75b4f778d346267766287da,20000_29999/quest_q28303.html
28303,src/main/resources/aion/data/static_data/quest_definition/quests/28303.xml,unaccepted,unaccepted,730390,31,SELECT1,SHOW_ASK_QUEST_ACCEPT_WINDOW,4,20000_29999/quest_q28303.html,51d9b9fae714bf3e648fe4504efc8e96975e82c3c75b4f778d346267766287da,20000_29999/quest_q28303.html
28303,src/main/resources/aion/data/static_data/quest_definition/quests/28303.xml,unaccepted,unaccepted,804821,31,SELECT1,SHOW_ASK_QUEST_ACCEPT_WINDOW,4,20000_29999/quest_q28303.html,51d9b9fae714bf3e648fe4504efc8e96975e82c3c75b4f778d346267766287da,20000_29999/quest_q28303.html
28395,src/main/resources/aion/data/static_data/quest_definition/quests/28395.xml,started,started,799225,31,SELECT2,SELECT1,1011,20000_29999/quest_q28395.html,5677109885843ef71f78c1451adb10fa7ea06134e1ee957d191b8cc39593855d,20000_29999/quest_q28395.html
28739,src/main/resources/aion/data/static_data/quest_definition/quests/28739.xml,started,started,804732,31,SELECT2,DEFAULT_SUCCESS,10002,20000_29999/quest_q28739.html,ec736e8a4422be6f8ec620075c0656183cf2f1f64890d3bef00c778e247a3bde,20000_29999/quest_q28739.html
28740,src/main/resources/aion/data/static_data/quest_definition/quests/28740.xml,started,started,804732,31,SELECT2,DEFAULT_SUCCESS,10002,20000_29999/quest_q28740.html,54b4aad89029c2429c35f0588bcf91e8d7dcb04a123f52ab14fddca22f1f4017,20000_29999/quest_q28740.html
28970,src/main/resources/aion/data/static_data/quest_definition/quests/28970.xml,started,started,804924,31,SELECT2,SELECT1,1011,20000_29999/quest_q28970.html,417588c74fe011e9e776031a3d25eddc9f35febedcf8490f59a1bd8b71dc96aa,20000_29999/quest_q28970.html
29683,src/main/resources/aion/data/static_data/quest_definition/quests/29683.xml,started,started,806700,31,SELECT2,DEFAULT_SUCCESS,10002,20000_29999/quest_q29683.html,4bef7100aff4aa990b94f2cd6e7fc0ad6c022236aef262bc8c82f12bd9263423,20000_29999/quest_q29683.html
30057,src/main/resources/aion/data/static_data/quest_definition/quests/30057.xml,started,started,799381,31,SELECT2,DEFAULT_SUCCESS,10002,30000_39999/quest_q30057.html,e5a00e7b7b29588c219d42218de4ea5725a836879185e727849deb3e79dc655a,30000_39999/quest_q30057.html
30111,src/main/resources/aion/data/static_data/quest_definition/quests/30111.xml,reward,reward,799335,-1,DEFAULT_SUCCESS,SELECT2,1352,30000_39999/QUEST_Q30111.html,98e21897ede7be85fef7306f5613432260a6e49e050adf9a4993739ba5c2f05a,30000_39999/QUEST_Q30111.html
30158,src/main/resources/aion/data/static_data/quest_definition/quests/30158.xml,started,started,799383,31,SELECT2,DEFAULT_SUCCESS,10002,30000_39999/quest_q30158.html,380449ca2f634bd6db0eac647d6f90fdb9006e0fedb8864b233c43e1d514ba38,30000_39999/quest_q30158.html
30211,src/main/resources/aion/data/static_data/quest_definition/quests/30211.xml,unaccepted,unaccepted,730275,31,SELECT1,SHOW_ASK_QUEST_ACCEPT_WINDOW,4,30000_39999/quest_q30211.html,529ac2c736ae4dfe88465ae4eea2ebb351069ca78f7d1af8354e6231b886d8b9,30000_39999/quest_q30211.html
30311,src/main/resources/aion/data/static_data/quest_definition/quests/30311.xml,unaccepted,unaccepted,730275,31,SELECT1,SHOW_ASK_QUEST_ACCEPT_WINDOW,4,30000_39999/quest_q30311.html,e64f0d18a8fb0f40bc626046226f9a8d0a2b10304b0a406aa2ea0e7237f08c2b,30000_39999/quest_q30311.html
30311,src/main/resources/aion/data/static_data/quest_definition/quests/30311.xml,started,started,730275,31,SELECT2,DEFAULT_SUCCESS,10002,30000_39999/quest_q30311.html,e64f0d18a8fb0f40bc626046226f9a8d0a2b10304b0a406aa2ea0e7237f08c2b,30000_39999/quest_q30311.html
30311,src/main/resources/aion/data/static_data/quest_definition/quests/30311.xml,started,started,799322,31,SELECT2,DEFAULT_SUCCESS,10002,30000_39999/quest_q30311.html,e64f0d18a8fb0f40bc626046226f9a8d0a2b10304b0a406aa2ea0e7237f08c2b,30000_39999/quest_q30311.html
30313,src/main/resources/aion/data/static_data/quest_definition/quests/30313.xml,started,started,730275,31,SELECT2,DEFAULT_SUCCESS,10002,30000_39999/quest_q30313.html,3b4a9c72fa481d397e98a7068e48f12034f5bbe535c5de00b07a5da8904a8e81,30000_39999/quest_q30313.html
30313,src/main/resources/aion/data/static_data/quest_definition/quests/30313.xml,started,started,799225,31,SELECT2,DEFAULT_SUCCESS,10002,30000_39999/quest_q30313.html,3b4a9c72fa481d397e98a7068e48f12034f5bbe535c5de00b07a5da8904a8e81,30000_39999/quest_q30313.html
30313,src/main/resources/aion/data/static_data/quest_definition/quests/30313.xml,started,started,799322,31,SELECT2,DEFAULT_SUCCESS,10002,30000_39999/quest_q30313.html,3b4a9c72fa481d397e98a7068e48f12034f5bbe535c5de00b07a5da8904a8e81,30000_39999/quest_q30313.html
30565,src/main/resources/aion/data/static_data/quest_definition/quests/30565.xml,s1,s1,804879,31,SELECT5,DEFAULT_SUCCESS,10002,30000_39999/quest_q30565.html,5d9bc9de19895200659093e1b6ebd50263057dad5f1041597608a3e4b4c2a161,30000_39999/quest_q30565.html
30709,src/main/resources/aion/data/static_data/quest_definition/quests/30709.xml,started,started,804870,31,SELECT2,DEFAULT_SUCCESS,10002,30000_39999/quest_q30709.html,76f0500696845dd94133e28e69392b2681b3197b13d823c4623507c53133cc1f,30000_39999/quest_q30709.html
30710,src/main/resources/aion/data/static_data/quest_definition/quests/30710.xml,started,started,804870,31,SELECT2,DEFAULT_SUCCESS,10002,30000_39999/quest_q30710.html,ed3c09426ed3d358fc29f1242618d547c4cfed6d28289460a7fb68bc3f8bb01b,30000_39999/quest_q30710.html
30759,src/main/resources/aion/data/static_data/quest_definition/quests/30759.xml,started,started,804871,31,SELECT2,DEFAULT_SUCCESS,10002,30000_39999/quest_q30759.html,7d92efb8aaf1d87609d66f15be6cc80bfb721e46c19352bea7efe86f5bb4dba8,30000_39999/quest_q30759.html
35010,src/main/resources/aion/data/static_data/quest_definition/quests/35010.xml,unaccepted,unaccepted,204560,31,SELECT1,SELECT2_1,1353,30000_39999/quest_q35010.html,ae88dde3d0c6a14ee9260e7d7ca9873de785fd8c858592d89f9e931fb5f3b2a0,30000_39999/quest_q35010.html
35017,src/main/resources/aion/data/static_data/quest_definition/quests/35017.xml,unaccepted,unaccepted,799806,31,SELECT1,SELECT2_1,1353,30000_39999/quest_q35017.html,82389b1f652702c57c8207ca03c2659b09eeaff172c4d335106ad7434f2ceab0,30000_39999/quest_q35017.html
35018,src/main/resources/aion/data/static_data/quest_definition/quests/35018.xml,unaccepted,unaccepted,798135,31,SELECT1,SELECT2_1,1353,30000_39999/quest_q35018.html,2a0cafb9e46b3edaff3088404f88d96322e8dd4c2b4aaa6d2f90d6003f37f5f5,30000_39999/quest_q35018.html
35024,src/main/resources/aion/data/static_data/quest_definition/quests/35024.xml,unaccepted,unaccepted,798946,31,SELECT1,SELECT2_1,1353,30000_39999/quest_q35024.html,08aa83cd993592f396e3b0919cd1dd6bcb12c386b967e03ce3228f83567e2c82,30000_39999/quest_q35024.html
35025,src/main/resources/aion/data/static_data/quest_definition/quests/35025.xml,unaccepted,unaccepted,798972,31,SELECT1,SELECT2_1,1353,30000_39999/quest_q35025.html,7f0c7d6ef44bcb83ceb499ead54e210cba0350e85e2dab8c7ef2eae7b2b51f3f,30000_39999/quest_q35025.html
35055,src/main/resources/aion/data/static_data/quest_definition/quests/35055.xml,started,started,804942,31,SELECT5,DEFAULT_SUCCESS,10002,30000_39999/quest_q35055.html,3ab497f3a76920f49e0cac68deb7d241633e0c95bf5250121f5be994d96d022d,30000_39999/quest_q35055.html
35056,src/main/resources/aion/data/static_data/quest_definition/quests/35056.xml,started,started,804704,31,SELECT2,SELECT1_1,1012,30000_39999/quest_q35056.html,600f96924482f968da4c268c2efabc5b9d049a18d516038d644ae725c9e5afc5,30000_39999/quest_q35056.html
35057,src/main/resources/aion/data/static_data/quest_definition/quests/35057.xml,started,started,804709,31,SELECT2,SELECT1_1,1012,30000_39999/quest_q35057.html,c69546bc5a0263ccc406b3e5e21c0be5ccf7af3cfba90b09da2b990ca068ecdd,30000_39999/quest_q35057.html
35062,src/main/resources/aion/data/static_data/quest_definition/quests/35062.xml,started,started,804944,31,SELECT5,DEFAULT_SUCCESS,10002,30000_39999/quest_q35062.html,4c5ffd6acc1400fa218134735ecd71ed1f97216eb2a12fbdf30392c5174b9402,30000_39999/quest_q35062.html
35063,src/main/resources/aion/data/static_data/quest_definition/quests/35063.xml,started,started,804946,31,SELECT5,DEFAULT_SUCCESS,10002,30000_39999/quest_q35063.html,299e39491f9ba745dc01d8493b4aac71d2946950e58f14c89db8efd3c6335bcd,30000_39999/quest_q35063.html
35064,src/main/resources/aion/data/static_data/quest_definition/quests/35064.xml,started,started,804946,31,SELECT5,DEFAULT_SUCCESS,10002,30000_39999/quest_q35064.html,cd3bd927835bdec2392ae9eb531e525dfc651a2d4706fd8cf2efbe0bdd74a13d,30000_39999/quest_q35064.html
36516,src/main/resources/aion/data/static_data/quest_definition/quests/36516.xml,unaccepted,unaccepted,799837,31,SELECT1,SHOW_ASK_QUEST_ACCEPT_WINDOW,4,30000_39999/quest_q36516.html,44763776305845c147c32787e7559eaf68e6529811664d148a71fad3afe23d62,30000_39999/quest_q36516.html
36516,src/main/resources/aion/data/static_data/quest_definition/quests/36516.xml,unaccepted,unaccepted,799838,31,SELECT1,SHOW_ASK_QUEST_ACCEPT_WINDOW,4,30000_39999/quest_q36516.html,44763776305845c147c32787e7559eaf68e6529811664d148a71fad3afe23d62,30000_39999/quest_q36516.html
39713,src/main/resources/aion/data/static_data/quest_definition/quests/39713.xml,unaccepted,unaccepted,800936,31,SELECT1,SELECT2,1352,30000_39999/quest_q39713.html,f448493c55f240aa54fe2446fdd6daf7f3e8b8bec7dc6a1705d65ad528ed0657,30000_39999/quest_q39713.html
39713,src/main/resources/aion/data/static_data/quest_definition/quests/39713.xml,unaccepted,unaccepted,800937,31,SELECT1,SELECT2,1352,30000_39999/quest_q39713.html,f448493c55f240aa54fe2446fdd6daf7f3e8b8bec7dc6a1705d65ad528ed0657,30000_39999/quest_q39713.html
39713,src/main/resources/aion/data/static_data/quest_definition/quests/39713.xml,unaccepted,unaccepted,800938,31,SELECT1,SELECT2,1352,30000_39999/quest_q39713.html,f448493c55f240aa54fe2446fdd6daf7f3e8b8bec7dc6a1705d65ad528ed0657,30000_39999/quest_q39713.html
45010,src/main/resources/aion/data/static_data/quest_definition/quests/45010.xml,unaccepted,unaccepted,799848,31,SELECT1,SELECT2_1,1353,40000_49999/quest_q45010.html,09c5a41c1eadca093f677aed20ee78d447eb66b2cdf306889d308bdd1f8b9a56,40000_49999/quest_q45010.html
45011,src/main/resources/aion/data/static_data/quest_definition/quests/45011.xml,unaccepted,unaccepted,204772,31,SELECT1,SELECT2_1,1353,40000_49999/quest_q45011.html,484f090cbabecbe3bffd65c8b646e5d486d572d0b6c360a7df08a3893a80f03d,40000_49999/quest_q45011.html
45017,src/main/resources/aion/data/static_data/quest_definition/quests/45017.xml,unaccepted,unaccepted,799849,31,SELECT1,SELECT2_1,1353,40000_49999/quest_q45017.html,53393b49c0bea9546191ead7182a392b643bbe8996a2677b08b5119a8942492c,40000_49999/quest_q45017.html
45018,src/main/resources/aion/data/static_data/quest_definition/quests/45018.xml,unaccepted,unaccepted,205130,31,SELECT1,SELECT2_1,1353,40000_49999/quest_q45018.html,3d43cd6e927e9a0e32e8b54bdcf987dd16d32abc5ba67b7c0338587df7027150,40000_49999/quest_q45018.html
45024,src/main/resources/aion/data/static_data/quest_definition/quests/45024.xml,unaccepted,unaccepted,799842,31,SELECT1,SELECT2_1,1353,40000_49999/quest_q45024.html,ed13d92e3bd383cf3e003f5fb05cf2bb0cf4b5c7853c282aade053fbf6fe0e2e,40000_49999/quest_q45024.html
45024,src/main/resources/aion/data/static_data/quest_definition/quests/45024.xml,unaccepted,unaccepted,799843,31,SELECT1,SELECT2_1,1353,40000_49999/quest_q45024.html,ed13d92e3bd383cf3e003f5fb05cf2bb0cf4b5c7853c282aade053fbf6fe0e2e,40000_49999/quest_q45024.html
45025,src/main/resources/aion/data/static_data/quest_definition/quests/45025.xml,unaccepted,unaccepted,799271,31,SELECT1,SELECT2_1,1353,40000_49999/quest_q45025.html,d941a725f993ecf5c1cd213facc6a0c620655fc692d5e0648e7e95be2beceb8c,40000_49999/quest_q45025.html
45026,src/main/resources/aion/data/static_data/quest_definition/quests/45026.xml,unaccepted,unaccepted,799842,31,SELECT1,SELECT2_1,1353,40000_49999/quest_q45026.html,f5f19ae3acd8f1c2a7dc4ead1598150b9509d2a5e41f6cb337c34c01f292e803,40000_49999/quest_q45026.html
45026,src/main/resources/aion/data/static_data/quest_definition/quests/45026.xml,unaccepted,unaccepted,799843,31,SELECT1,SELECT2_1,1353,40000_49999/quest_q45026.html,f5f19ae3acd8f1c2a7dc4ead1598150b9509d2a5e41f6cb337c34c01f292e803,40000_49999/quest_q45026.html
45055,src/main/resources/aion/data/static_data/quest_definition/quests/45055.xml,started,started,804902,31,SELECT2,SELECT1_1,1012,40000_49999/quest_q45055.html,3a208c8a5055f6f2adedeb8174123f68935ff457d7dd5ff26391f83a1b4f68c3,40000_49999/quest_q45055.html
45056,src/main/resources/aion/data/static_data/quest_definition/quests/45056.xml,started,started,804729,31,SELECT2,SELECT1_1,1012,40000_49999/quest_q45056.html,c3ca6dcd887fbdae8145c5af5d0a6fa5d42e288735662db0bd52d44ad6e37415,40000_49999/quest_q45056.html
45056,src/main/resources/aion/data/static_data/quest_definition/quests/45056.xml,v1,v1,804932,31,SELECT5,DEFAULT_SUCCESS,10002,40000_49999/quest_q45056.html,c3ca6dcd887fbdae8145c5af5d0a6fa5d42e288735662db0bd52d44ad6e37415,40000_49999/quest_q45056.html
45057,src/main/resources/aion/data/static_data/quest_definition/quests/45057.xml,started,started,804924,31,SELECT2,SELECT1_1,1012,40000_49999/quest_q45057.html,82b8d3768596d2d42ef105b360b0052c99b8f0a59f66b665a8cb36fc7691926f,40000_49999/quest_q45057.html
45057,src/main/resources/aion/data/static_data/quest_definition/quests/45057.xml,v1,v1,804933,31,SELECT5,DEFAULT_SUCCESS,10002,40000_49999/quest_q45057.html,82b8d3768596d2d42ef105b360b0052c99b8f0a59f66b665a8cb36fc7691926f,40000_49999/quest_q45057.html
46535,src/main/resources/aion/data/static_data/quest_definition/quests/46535.xml,started,started,804959,31,SELECT5,DEFAULT_SUCCESS,10002,40000_49999/quest_q46535.html,3e0833dcbffc78a9144f6ed07eba580ef57406beb4a47a9ae00e1e2cd86c1e63,40000_49999/quest_q46535.html
50019,src/main/resources/aion/data/static_data/quest_definition/quests/50019.xml,started,started,202549,31,SELECT5,SELECT1,1011,50000_59999/quest_q50019.html,2762d97890fde1b1b305fe7d3c21ebecb00e9b0eeef5ef6a0adb53de9fc6e592,50000_59999/quest_q50019.html
50020,src/main/resources/aion/data/static_data/quest_definition/quests/50020.xml,started,started,202549,31,SELECT5,SELECT1,1011,50000_59999/quest_q50020.html,f6bd74cd4b686e82978dfd9808864e83323c80f07d857ab9b081e3228f0ef491,50000_59999/quest_q50020.html
50021,src/main/resources/aion/data/static_data/quest_definition/quests/50021.xml,a3,a3,202549,31,SELECT2,DEFAULT_SUCCESS,10002,50000_59999/quest_q50021.html,659f7649aff43fd03b409b032421ef8b532dd356ef298eadbdf2d7d434144545,50000_59999/quest_q50021.html
50089,src/main/resources/aion/data/static_data/quest_definition/quests/50089.xml,unaccepted,started,835680,1002,QUEST_ACCEPT_1,SELECT1,1011,50000_59999/quest_q50089.html,81a34f730dfc48e9bfcf2dfdb4e9ee60295813e4b09a9a822d6daca67f448aa3,50000_59999/quest_q50089.html
50089,src/main/resources/aion/data/static_data/quest_definition/quests/50089.xml,unaccepted,started,835681,1002,QUEST_ACCEPT_1,SELECT1,1011,50000_59999/quest_q50089.html,81a34f730dfc48e9bfcf2dfdb4e9ee60295813e4b09a9a822d6daca67f448aa3,50000_59999/quest_q50089.html
50090,src/main/resources/aion/data/static_data/quest_definition/quests/50090.xml,unaccepted,started,835680,1002,QUEST_ACCEPT_1,SELECT1,1011,50000_59999/quest_q50090.html,62fafeff1af0bfa3952c8af3614c2469a15338026bb65d655b2d1fdae8c07fcd,50000_59999/quest_q50090.html
50090,src/main/resources/aion/data/static_data/quest_definition/quests/50090.xml,unaccepted,started,835681,1002,QUEST_ACCEPT_1,SELECT1,1011,50000_59999/quest_q50090.html,62fafeff1af0bfa3952c8af3614c2469a15338026bb65d655b2d1fdae8c07fcd,50000_59999/quest_q50090.html
51019,src/main/resources/aion/data/static_data/quest_definition/quests/51019.xml,started,started,202549,31,SELECT5,SELECT1,1011,50000_59999/quest_q51019.html,7eb7061536e1464f073ccf14b498216b58a67feef74c39f8c7ac2408f86aea69,50000_59999/quest_q51019.html
51020,src/main/resources/aion/data/static_data/quest_definition/quests/51020.xml,started,started,202549,31,SELECT5,SELECT1,1011,50000_59999/quest_q51020.html,a753cf8b6e6e5a05f2a481e836927f6c5d8c5330daded568d2a8816e7b617eac,50000_59999/quest_q51020.html
80300,src/main/resources/aion/data/static_data/quest_definition/quests/80300.xml,started,started,799763,31,SELECT5,SELECT1,1011,80000-84999/quest_q80300.html,79f7f368908bdbdbfe945303af1551762a4fb043c4c0b0bab46848d12657a08f,80000-84999/quest_q80300.html
80301,src/main/resources/aion/data/static_data/quest_definition/quests/80301.xml,started,started,799763,31,SELECT5,SELECT1,1011,80000-84999/quest_q80301.html,619f0111427a554a0017a09ff7ffb844e475e935e8b9e927db1e9b9ecfbe3380,80000-84999/quest_q80301.html
80306,src/main/resources/aion/data/static_data/quest_definition/quests/80306.xml,started,started,799763,31,SELECT5,SELECT1,1011,80000-84999/quest_q80306.html,98b89d4eecbc67a377a8bcf0527b24ac69c18fd7ec52840ac38d4f06d38a9f71,80000-84999/quest_q80306.html
80307,src/main/resources/aion/data/static_data/quest_definition/quests/80307.xml,started,started,799763,31,SELECT5,SELECT1,1011,80000-84999/quest_q80307.html,cb3006f9c23ce98223e002651e840183af7db7af32d36472539077f35a655f84,80000-84999/quest_q80307.html
80846,src/main/resources/aion/data/static_data/quest_definition/quests/80846.xml,started,started,833787,31,SELECT5,SELECT2,1352,80000-84999/quest_q80846.html,84558bc2560809b0bc74f13a0b83ae4d91d0ea69dfac39a6612ce882c19bb3ab,80000-84999/quest_q80846.html
80847,src/main/resources/aion/data/static_data/quest_definition/quests/80847.xml,started,started,833787,31,SELECT5,SELECT2,1352,80000-84999/quest_q80847.html,fa31b2ad64b038dca1156662fced76ef4cda38e6d07248a767c83177815c2e71,80000-84999/quest_q80847.html
