quest_id,acquire_category,acquire_npc_name,acquire_npc_id,reward_npc_name,reward_npc_id
25435,Talk,Ab1_Village_Guard55_D,805413,Ab1_Village_Guard55_D,805413
25436,Talk,Ab1_Village_Guard56_D,805414,Ab1_Village_Guard56_D,805414
25437,Talk,Ab1_Village_Guard57_D,805415,Ab1_Village_Guard57_D,805415
25438,Talk,Ab1_Village_Guard58_D,805416,Ab1_Village_Guard58_D,805416
25439,Talk,Ab1_Village_Guard59_D,805417,Ab1_Village_Guard59_D,805417
25440,Talk,Ab1_Village_Guard60_D,805418,Ab1_Village_Guard60_D,805418
25441,Talk,Ab1_Village_Guard61_D,805419,Ab1_Village_Guard61_D,805419
25442,Talk,Ab1_Village_Guard62_D,805420,Ab1_Village_Guard62_D,805420
25443,Talk,Ab1_Village_Guard63_D,805421,Ab1_Village_Guard63_D,805421
25444,Talk,Ab1_Village_Guard64_D,805422,Ab1_Village_Guard64_D,805422
25445,Talk,Ab1_Village_Guard65_D,805423,Ab1_Village_Guard65_D,805423
25446,none,,,Ab1_Village_Guard51_D,805409
25447,none,,,Ab1_Village_Guard53_D,805411
25448,none,,,Ab1_Village_Guard55_D,805413
25449,none,,,Ab1_Village_Guard56_D,805414
25450,none,,,Ab1_Village_Guard58_D,805416
25451,none,,,Ab1_Village_Guard57_D,805415
25452,none,,,Ab1_Village_Guard59_D,805417
25453,none,,,Ab1_Village_Guard62_D,805420
25454,none,,,Ab1_Village_Guard63_D,805421
25455,Talk,Ab1_1221_Quest_Da,268052,Ab1_1221_Quest_Da,268052
25456,none,,,Ab1_Labori_E,805403
25457,EnterArea,,,Ab1_Labori_E,805403
25458,Talk,Ab1_1241_Quest_Da,270152,Ab1_1241_Quest_Da,270152
25459,none,,,Ab1_Labori_E,805403
25460,EnterArea,,,Ab1_Labori_E,805403
25461,Talk,Ab1_1231_Quest_Da,269252,Ab1_1231_Quest_Da,269252
25462,none,,,Ab1_Labori_E,805403
25463,EnterArea,,,Ab1_Labori_E,805403
25464,EnterArea,,,Ab1_Kroaze_E,805405
25465,EnterArea,,,Ab1_Kroaze_E,805405
25466,EnterArea,,,Ab1_Kroaze_E,805405
25467,Talk,Ab1_v07_D_Seller_Cera,805602,Ab1_v07_D_Seller_Cera,805602
25468,Talk,Ab1_v10_D_Seller_Cera,805603,Ab1_v10_D_Seller_Cera,805603
25471,Talk,Ab1_Morzaex_E,805815,Ab1_Morzaex_E,805815
25472,Talk,Ab1_Morzaex_E,805815,Ab1_Morzaex_E,805815
25473,Talk,Ab1_Morzaex_E,805815,Ab1_Morzaex_E,805815
25474,Talk,Ab1_Morzaex_E,805815,Ab1_Morzaex_E,805815
25475,Talk,Ab1_Morzaex_E,805815,Ab1_Morzaex_E,805815
25476,Talk,Ab1_BLv4_D01,,Ab1_BLv4_D01,
25477,Talk,Ab1_BLv4_D02,,Ab1_BLv4_D02,
25478,Talk,Ab1_BLv6_D01,,Ab1_BLv6_D01,
25479,Talk,Ab1_BLv6_D02,,Ab1_BLv6_D02,
25480,Talk,Ab1_BLv8_D,,Ab1_BLv8_D,
25481,Talk,Ab1_Labori_E,805403,Ab1_Kroaze_E,805405
25500,Talk,DF6_Vadorei_E,806101,DF6_Vadorei_E,806101
25501,Talk,DF6_Vadorei_E,806101,DF6_Vadorei_E,806101
25502,Talk,DF6_Vadorei_E,806101,DF6_Vadorei_E,806101
25503,Talk,DF6_Pithces_E,806102,DF6_Pithces_E,806102
25504,Talk,DF6_Pithces_E,806102,DF6_Pithces_E,806102
25505,Talk,DF6_Pithces_E,806102,DF6_Pithces_E,806102
25506,Talk,DF6_Bither_E,806103,DF6_Bither_E,806103
25507,Talk,DF6_Bither_E,806103,DF6_Bither_E,806103
25508,Talk,DF6_Bither_E,806103,DF6_Bither_E,806103
25509,Talk,DF6_Chelles_E,806104,DF6_Chelles_E,806104
25510,Talk,DF6_Chelles_E,806104,DF6_Chelles_E,806104
25511,Talk,DF6_Chelles_E,806104,DF6_Chelles_E,806104
25512,Talk,DF6_Blizzne_E,806105,DF6_Blizzne_E,806105
25513,Talk,DF6_Blizzne_E,806105,DF6_Blizzne_E,806105
25514,Talk,DF6_Blizzne_E,806105,DF6_Blizzne_E,806105
25515,Talk,DF6_Kanker_E,806106,DF6_Kanker_E,806106
25516,Talk,DF6_Kanker_E,806106,DF6_Kanker_E,806106
25517,Talk,DF6_Kanker_E,806106,DF6_Kanker_E,806106
25518,Talk,DF6_Roebe_E,806107,DF6_Roebe_E,806107
25519,Talk,DF6_Roebe_E,806107,DF6_Roebe_E,806107
25520,Talk,DF6_Roebe_E,806107,DF6_Roebe_E,806107
25521,Talk,DF6_Vielju_E,806108,DF6_Vielju_E,806108
25522,Talk,DF6_Vielju_E,806108,DF6_Vielju_E,806108
25523,Talk,DF6_Vielju_E,806108,DF6_Vielju_E,806108
25524,Talk,DF6_Balanchia_E,806109,DF6_Balanchia_E,806109
25525,Talk,DF6_Balanchia_E,806109,DF6_Balanchia_E,806109
25526,Talk,DF6_Balanchia_E,806109,DF6_Balanchia_E,806109
25527,Talk,DF6_Scorvion_E,806110,DF6_Scorvion_E,806110
25528,Talk,DF6_Scorvion_E,806110,DF6_Scorvion_E,806110
25529,Talk,DF6_Scorvion_E,806110,DF6_Scorvion_E,806110
25530,Talk,DF6_Shuchell_E,806111,DF6_Shuchell_E,806111
25531,Talk,DF6_Shuchell_E,806111,DF6_Shuchell_E,806111
25532,Talk,DF6_Shuchell_E,806111,DF6_Shuchell_E,806111
25533,Talk,DF6_Pricornie_E,806112,DF6_Pricornie_E,806112
25534,Talk,DF6_Pricornie_E,806112,DF6_Pricornie_E,806112
25535,Talk,DF6_Pricornie_E,806112,DF6_Pricornie_E,806112
25536,Talk,DF6_Signukha_E,806255,DF6_Signukha_E,806255
25537,Talk,DF6_Signukha_E,806255,DF6_Signukha_E,806255
25538,Talk,DF6_Signukha_E,806255,DF6_Signukha_E,806255
25540,Talk,DF6_Conrto_E,806135,DF6_Conrto_E,806135
25541,Talk,DF6_op_highcraft_material_Seller,834138,DF6_op_highcraft_material_Seller,834138
25545,Talk,DF6_Familiar_E,835515,DF6_Familiar_E,835515
25546,Talk,DF6_Familiar_E,835515,DF6_Familiar_E,835515
25548,EnterArea,,,DF6_op_toplevel_equip_seller_01,806446
25550,Talk,DF6_Reinhard_E,806116,DF6_Vadorei_E,806101
25551,Talk,DF6_Vadorei_E,806101,DF6_Vadorei_E,806101
25552,Talk,DF6_Vadorei_E,806101,DF6_Vadorei_E,806101
25553,Talk,DF6_Vadorei_E,806101,DF6_Vadorei_E,806101
25554,Talk,DF6_Vadorei_E,806101,DF6_Vadorei_E,806101
25560,Talk,DF6_FOBJ_OP_Wanted_Board,731685,DF6_Pithces_E,806102
25561,Talk,DF6_FOBJ_OP_Wanted_Board,731685,DF6_Pithces_E,806102
25562,Talk,DF6_FOBJ_OP_Wanted_Board,731685,DF6_Pithces_E,806102
25563,ItemPlay,quest_25563a,,DF6_Reinhard_E,806116
25564,Talk,DF6_FOBJ_OP_Wanted_Board,731685,DF6_Reinhard_E,806116
25565,EnterArea,,,DF6_Reinhard_E,806116
25566,EnterArea,,,DF6_Reinhard_E,806116
25570,Talk,DF6_Bither_E,806103,DF6_Bither_E,806103
25571,Talk,DF6_Chelles_E,806104,DF6_Chelles_E,806104
25572,Talk,DF6_Blizzne_E,806105,DF6_Blizzne_E,806105
25573,Talk,DF6_Kanker_E,806106,DF6_Kanker_E,806106
25574,Talk,DF6_Roebe_E,806107,DF6_Roebe_E,806107
25575,Talk,DF6_Vielju_E,806108,DF6_Vielju_E,806108
25576,Talk,DF6_Balanchia_E,806109,DF6_Balanchia_E,806109
25577,Talk,DF6_Scorvion_E,806110,DF6_Scorvion_E,806110
25578,Talk,DF6_Shuchell_E,806111,DF6_Shuchell_E,806111
25579,Talk,DF6_Pricornie_E,806112,DF6_Pricornie_E,806112
25580,Talk,DF6_Reinhard_E,806116,DF6_Reinhard_E,806116
25581,Talk,DF6_Reinhard_E,806116,DF6_Reinhard_E,806116
25582,Talk,DF6_Reinhard_E,806116,DF6_Reinhard_E,806116
25583,Talk,DF6_Reinhard_E,806116,DF6_Reinhard_E,806116
25585,Talk,DF6_Reinhard_E,806116,DF6_Reinhard_E,806116
25586,Talk,DF6_Reinhard_E,806116,DF6_Reinhard_E,806116
25587,Talk,DF6_Reinhard_E,806116,DF6_Reinhard_E,806116
25588,Talk,DF6_Reinhard_E,806116,DF6_Reinhard_E,806116
25590,Talk,DF6_Reinhard_E,806116,DF6_Reinhard_E,806116
25591,Talk,DF6_Reinhard_E,806116,DF6_Reinhard_E,806116
25592,Talk,DF6_Reinhard_E,806116,DF6_Reinhard_E,806116
25593,Talk,DF6_Reinhard_E,806116,DF6_Reinhard_E,806116
25595,Talk,DF6_Reinhard_E,806116,DF6_Reinhard_E,806116
25596,EnterWorld,220110000,,DF6_Reinhard_E,806116
25601,Talk,DF6_Hekadun_E,806170,DF6_Hekadun_E,806170
25602,Talk,DF6_Phyndar_E,806171,DF6_Phyndar_E,806171
25604,Talk,DF6_Svanhild_E,806115,DF6_Svanhild_E,806115
25605,Talk,DF6_Chardelil_E,806174,DF6_Chardelil_E,806174
25606,Talk,DF6_Chaelsean_E,806175,DF6_Chaelsean_E,806175
25608,Talk,DF6_op_goods_Seller,805964,DF6_op_goods_Seller,805964
25620,Talk,DF6_Phyndar_E,806171,DF6_Phyndar_E,806171
25621,Talk,DF6_Groma_E,806173,DF6_Groma_E,806173
25622,Talk,DF6_Scorvion_E,806110,DF6_Scorvion_E,806110
25623,Talk,DF6_Mondhes_E,806177,DF6_Mondhes_E,806177
25632,Talk,DF6_FOBJ_OP_Wanted_Board,731685,DF6_Pithces_E,806102
25634,Talk,DF6_FOBJ_OP_Wanted_Board,731685,DF6_Pithces_E,806102
25637,Talk,DF6_FOBJ_OP_Wanted_Board,731685,DF6_Pithces_E,806102
25639,Talk,DF6_FOBJ_OP_Wanted_Board,731685,DF6_Pithces_E,806102
25640,Talk,DF6_Vadorei_E,806101,DF6_Vadorei_E,806101
25660,Talk,DF6_Reinhard_E,806116,DF6_Reinhard_E,806116
25661,Talk,DF6_Reinhard_E,806116,DF6_Reinhard_E,806116
25665,Talk,DF6_Vadorei_E,806101,DF6_Vadorei_E,806101
25666,Talk,DF6_Pithces_E,806102,DF6_Pithces_E,806102
25670,Talk,DF6_Reinhard_E,806116,DF6_Reinhard_E,806116
25671,EnterArea,DF6_QuestArea_Q25671,,DF6_Reinhard_E,806116
25672,EnterArea,DF6_QuestArea_Q25672,,DF6_Reinhard_E,806116
25673,Talk,DF6_Shatropin_E,806672,DF6_Reinhard_E,806116
25674,EnterArea,DF6_QuestArea_Q25674,,DF6_Reinhard_E,806116
25680,Talk,DF6_Blizzne_E,806105,DF6_Blizzne_E,806105
25681,EnterArea,,,LF6_Frogboy_01_E,806194
25682,EnterArea,,,DF6_Pricornie_E,806112
25683,EnterArea,,,DF6_Roebe_E,806107
25684,EnterArea,,,DF6_Scorvion_E,806110
25685,EnterArea,,,DF6_Vielju_E,806108
25686,EnterArea,,,DF6_Bither_E,806103
25687,EnterArea,,,DF6_Kanker_E,806106
25688,EnterArea,,,DF6_Signukha_E,806255
25689,Talk,DF6_Sheaffer_E,806697,DF6_Sheaffer_E,806697
25690,Talk,DF6_Sheaffer_E,806697,DF6_Sheaffer_E,806697
25691,Talk,DF6_Sheaffer_E,806697,DF6_Sheaffer_E,806697
25692,Talk,DF6_Roebe_E,806107,DF6_Roebe_E,806107
25693,Talk,DF6_Reinhard_E,806116,DF6_Reinhard_E,806116
25694,Talk,DF6_Remark_E,806802,DF6_Remark_E,806802
25695,Talk,DF6_Remark_E,806802,DF6_Remark_E,806802
25696,Talk,DF6_Ronheim_E,806803,DF6_Ronheim_E,806803
25697,Talk,DF6_Ronheim_E,806803,DF6_Ronheim_E,806803
25698,Talk,DF6_Norsk_E,806804,DF6_Norsk_E,806804
25699,Talk,DF6_Norsk_E,806804,DF6_Norsk_E,806804
25700,Talk,DF6_Permant_E,806805,DF6_Permant_E,806805
25701,Talk,DF6_Permant_E,806805,DF6_Permant_E,806805
25702,Talk,LF6_Gricola_E,806806,LF6_Gricola_E,806806
25703,Talk,LF6_Gricola_E,806806,LF6_Gricola_E,806806
25704,Talk,LF6_Dbek_E,806807,LF6_Dbek_E,806807
25705,Talk,LF6_Dbek_E,806807,LF6_Dbek_E,806807
25706,Talk,LF6_Bilprit_E,806808,LF6_Bilprit_E,806808
25707,Talk,LF6_Bilprit_E,806808,LF6_Bilprit_E,806808
25708,Talk,LF6_Suturpa_E,806809,LF6_Suturpa_E,806809
25709,Talk,LF6_Suturpa_E,806809,LF6_Suturpa_E,806809
25710,EnterArea,,,DF6_Blizzne_E,806105
25711,EnterArea,,,DF6_Pricornie_E,806112
25712,EnterArea,,,DF6_Roebe_E,806107
25713,EnterArea,,,DF6_Scorvion_E,806110
25714,EnterArea,,,DF6_Vielju_E,806108
25715,EnterArea,,,DF6_Bither_E,806103
25716,EnterArea,,,DF6_Kanker_E,806106
25717,EnterArea,,,DF6_Signukha_E,806255
26800,Talk,DF6_Feregran_E,806079,IDEternity_Q_Feregran_E,806149
26801,EnterArea,,,IDEternity_Q_Feregran_E,806149
26802,EnterArea,,,IDEternity_Q_Feregran_E,806149
26803,EnterArea,,,IDEternity_Q_Feregran_E,806149
26804,EnterArea,,,IDEternity_Q_Feregran_E,806149
26805,EnterArea,,,IDEternity_Q_Feregran_E,806149
26806,EnterArea,,,IDEternity_Q_Feregran_E,806149
26807,EnterArea,,,IDEternity_Q_Feregran_E,806149
26808,EnterArea,,,IDEternity_Q_Feregran_E,806149
26809,ItemPlay,doc_quest_26809a,,DF6_Feregran_E,806079
26810,ItemPlay,doc_quest_26810a,,DF6_Feregran_E,806079
26811,ItemPlay,doc_quest_26811a,,DF6_Feregran_E,806079
26820,Talk,DF6_Conrto_E,806135,DF6_Conrto_E,806135
26821,EnterArea,,,IDEternity_02_Event_Nepilim_02,220587
26822,EnterArea,,,IDEternity_02_Stigeter_E,806288
26823,EnterArea,,,IDEternity_02_Feregran02_E,806290
26824,EnterArea,,,IDEternity_02_Event_Nepilim_02,220587
26825,EnterArea,,,IDEternity_02_Stigeter_E,806288
26826,EnterArea,,,IDEternity_02_Feregran02_E,806290
26827,Talk,IDEternity_02_Ubepe_E,806287,IDEternity_02_Ubepe_E,806287
26828,Talk,IDEternity_02_Ubepe_E,806287,IDEternity_02_Ubepe_E,806287
26829,Talk,IDEternity_02_Ubepe_E,806287,IDEternity_02_Ubepe_E,806287
26830,EnterArea,IDEternity_02_QuestArea_Q16830,,IDEternity_02_B_polymorph_end_02,834040
26831,EnterArea,,,IDEternity_02_Stigeter_E,806288
26832,Talk,IDEternity_02_Stigeter_E,806288,IDEternity_02_Feregran01_E,806289
26835,Talk,DF6_Conrto_E,806135,DF6_Conrto_E,806135
26836,EnterArea,,,IDEternity_03_Feregran03_E,806578
26837,Talk,IDEternity_03_Gamt01_E,806573,IDEternity_03_Gamt02_E,806577
26838,Talk,IDEternity_03_Jarik02_E,806575,IDEternity_03_Jarik02_E,806575
26839,Talk,IDEternity_03_Feregran01_E,806572,IDEternity_03_Feregran03_E,806578
26942,Talk,LDF4_Advance_Helgund_E,802353,LDF4_Advance_Helgund_E,802353
26974,Talk,IDLDF5_Under_01_Rohellein_E,801765,IDLDF5_Under_01_Rohellein_E,801765
26975,ItemPlay,QUEST_26975a,,IDLDF5_Under_01_Rohellein_E,801765
26976,Talk,LDF5_Under_Undgankt_E,801764,LDF5_Under_Undgankt_E,801764
26977,Talk,IDLDF5_Under_01_Rohellein_E,801765,LDF5_Under_Undgankt_E,801764
26985,Talk,DF5_Primenk_E,804866,DF5_Primenk_E,804866
26986,Talk,IDLDF5_Under_02_E_Dintanum_E,804863,DF5_Primenk_E,804866
26987,Talk,DF5_Qusak_E,804867,DF5_Qusak_E,804867
26988,Talk,IDLDF5_Under_02_Dintanum_E,801954,DF5_Qusak_E,804867
26994,Talk,IDLDF5_Under_02_E_Dintanum_E,804863,DF5_Primenk_E,804866
26995,Talk,Growth_dark_1,,Growth_dark_1,
26996,Talk,Growth_dark_2,,Growth_dark_2,
27160,Talk,_challengetask_,,DF5_Haldor_E,804719
27161,Talk,_challengetask_,,DF5_Haldor_E,804719
27162,Talk,_challengetask_,,DF5_Haldor_E,804719
27500,Talk,DF6_Ilmarinen_E,806264,DF6_Ilmarinen_E,806264
27501,Talk,IDLDF5_Fortress_War_Zaiksene_E,806265,DF6_Ilmarinen_E,806264
27505,Talk,DF6_Baufra_E,806268,DF6_Baufra_E,806268
27506,Talk,IDLDF5_Under_02_War_Gangher_E,806269,DF6_Baufra_E,806268
27510,LevelUpLogIn,66,,DF6_Feregran_E,806079
27512,Talk,DF6_Stula_E,806437,DF6_Stula_E,806437
27525,Talk,Ab1_Pontekane_E,805356,Ab1_Pontekane_E,805356
27526,Talk,Ab1_Hepenya_E,806782,Ab1_Hepenya_E,806782
27530,EnterArea,,,Balder,204075
27531,EnterArea,,,Balder,204075
27540,Talk,Luigir,799558,Luigir,799558
27541,Talk,Luigir,799558,Luigir,799558
27550,Talk,DF6_Conrto_E,806135,Ab1_Webenk_E,806790
27551,Talk,Ab1_Webenk_E,806790,Ab1_Webenk_E,806790
27552,Talk,IDAb1_Heroes_D_teleporter,835783,Ab1_Webenk_E,806790
28226,Talk,Shinin,205986,Shinin,205986
28227,Talk,Shinin,205986,Shinin,205986
28250,Talk,DF6_Conrto_E,806135,Kijan,798804
28251,Talk,Ab1_Alrik_E,806730,Kijan,798804
28252,Talk,Kijan,798804,Kijan,798804
28253,Talk,Kijan,798804,Kijan,798804
28254,Talk,Konto,278035,Kijan,798804
28314,Talk,Hariken,799530,Hariken,799530
28315,Talk,Gudinho,799365,Hariken,799530
28316,Talk,Hariken,799530,Ab1_Polring_E,806454
28317,Talk,Ab1_Polring_E,806454,Ab1_Polring_E,806454
28395,Talk,Hler,799225,UnderPass_Yun_Narus_E,835649
28396,Talk,UnderPass_Yun_Narus_E,835649,UnderPass_Yun_Narus_E,835649
28397,Talk,UnderPass_Yun_Narus_E,835649,UnderPass_Yun_Narus_E,835649
28415,Talk,Dmytro,799557,UnderPass_M_Radiel_E,835729
28416,Talk,UnderPass_M_Radiel_E,835729,UnderPass_M_Radiel_E,835729
28649,EnterArea,,,Nerthus,204702
28737,Talk,DF5_Cnut_E,804732,IDRaksha_Solo_StageStart_Dark,
28738,Talk,IDRaksha_Solo_StageStart_Dark,,DF5_Kuera_E,804966
28739,EnterArea,,,DF5_Cnut_E,804732
28740,EnterArea,,,DF5_Cnut_E,804732
28741,EnterArea,,,DF5_Cnut_E,804732
28742,Talk,IDRaksha_Solo_StageStart_Dark,,DF5_Cnut_E,804732
28743,Talk,IDRaksha_Solo_StageStart_Dark,,DF5_Cnut_E,804732
28745,Talk,IDRaksha_Solo_StageStart_Dark,,DF5_Cnut_E,804732
28930,Talk,DF6_Olivia_E,806260,DF6_Olivia_E,806260
28931,Talk,IDDreadgion_04_Lenanti_E,806261,DF6_Olivia_E,806260
28932,Talk,IDDreadgion_04_Lenanti_E,806261,DF6_Olivia_E,806260
28950,Talk,DF5_Vard_E,804738,IDSeal_Scene_01_QuestNPC_Da,209743
28951,Talk,IDSeal_Scene_01_QuestNPC_Da,209743,DF5_Vard_E,804738
28952,Talk,IDSeal_Scene_01_QuestNPC_Da,209743,DF5_Vard_E,804738
28953,Talk,IDSeal_Scene_01_QuestNPC_Da,209743,DF5_Vard_E,804738
28970,Talk,DF5_Bastan_E,804927,DF5_IDF5_Mini_01_Officer_D_03,805218
28971,Talk,DF5_Wigric_E,804924,DF5_IDF5_Mini_01_Officer_D_03,805218
28972,Talk,DF5_Wigric_E,804924,DF5_IDF5_Mini_01_Officer_D_01,805216
28973,Talk,DF5_Wigric_E,804924,DF5_IDF5_Mini_01_Officer_D_02,805217
28974,Talk,DF5_Wigric_E,804924,DF5_IDF5_Mini_01_Officer_D_03,805218
28975,Talk,DF5_IDF5_Mini_01_Officer_D_03,805218,DF5_IDF5_Mini_01_Officer_D_03,805218
28976,Talk,DF5_IDF5_Mini_01_Officer_D_03,805218,DF5_IDF5_Mini_01_Officer_D_03,805218
28977,Talk,LDF4_Advance_Helgund_E,802353,DF5_IDF5_Mini_01_Officer_D_03,805218
28978,Talk,LDF5_Fortress_Pintz_E,802433,DF5_IDF5_Mini_01_Officer_D_03,805218
28980,Talk,DF3_Desant_E,806061,Nerthus,204702
28981,Talk,DF3_Desant_E,806061,Nerthus,204702
28982,Talk,DF3_Desant_E,806061,Nerthus,204702
28983,Talk,LF3_Radak_E,806062,Nerthus,204702
28984,Talk,LF3_Radak_E,806062,Nerthus,204702
28985,Talk,LF3_Radak_E,806062,Nerthus,204702
28990,Talk,DF6_Feregran_E,806079,DF6_Feregran_E,806079
28991,Talk,DF6_Petur_E,806216,DF6_Petur_E,806216
28992,Talk,DF6_Feregran_E,806079,DF6_Feregran_E,806079
28993,Talk,DF6_Guranka_E,806217,DF6_Guranka_E,806217
28994,Talk,DF6_Feregran_E,806079,DF6_Feregran_E,806079
28995,Talk,DF6_Bakao_E,806242,DF6_Bakao_E,806242
28996,Talk,DF6_Feregran_E,806079,DF6_Feregran_E,806079
28997,Talk,DF6_Vienste_E,806253,DF6_Vienste_E,806253
29010,Talk,Logi,204104,Logi,204104
29016,Talk,Kinterun,204106,Kinterun,204106
29022,Talk,Zyakia,204110,Zyakia,204110
29028,Talk,Lanse,204108,Lanse,204108
29034,Talk,Honir,204102,Honir,204102
29601,Talk,Arena_D_clobby_Melrania_E,804662,Arena_D_clobby_Sigurd_E,804666
29602,Talk,Arena_D_clobby_Derot_E,804663,Surt,205150
29603,Talk,Arena_D_clobby_Melrania_E,804662,Surt,205150
29604,Talk,Arena_D_clobby_Derot_E,804663,Svafnir,204817
29605,Talk,Arena_D_clobby_Derot_E,804663,Parqusha,800421
29606,Talk,Arena_D_clobby_Derot_E,804663,Lukmann,205225
29607,Talk,Arena_D_clobby_Derot_E,804663,Hresvelgr,204837
29608,Talk,Arena_D_clobby_Pwyll_E,804664,Hler,799225
29609,Talk,Arena_D_clobby_Melrania_E,804662,Angrad,799247
29610,Talk,Arena_D_clobby_Pwyll_E,804664,Garath,799208
29611,Talk,Arena_D_clobby_Pwyll_E,804664,aglauros,799333
29612,Talk,Arena_D_clobby_Pwyll_E,804664,Hler,799225
29613,Talk,Arena_D_clobby_Madril_E,,Kahrun,205579
29614,Talk,Arena_D_clobby_Melrania_E,804662,Kahrun,205579
29615,Talk,Arena_D_clobby_Madril_E,,DF5_Nineveh_E,804821
29616,Talk,Arena_D_clobby_Madril_E,,Udvi,205864
29617,Talk,Arena_D_clobby_Madril_E,,DF5_Ginie_E,804869
29618,Talk,Arena_D_clobby_Madril_E,,DF5_Ekios_E,805156
29619,Talk,Arena_D_clobby_Madril_E,,DF5_Ginie_E,804869
29620,Talk,Arena_D_clobby_Sigurd_E,804666,LDF5a_Bard_Commander,800529
29621,Talk,Arena_D_clobby_Sigurd_E,804666,LDF5b_Latkel_E,801280
29622,Talk,Arena_D_clobby_Sigurd_E,804666,LDF5_Under_Oturu_E,801545
29623,Talk,Arena_D_clobby_Sigurd_E,804666,LDF4_Advance_Helgund_E,802353
29624,Talk,Arena_D_clobby_Sigurd_E,804666,LDF5_Fortress_Pintz_E,802433
29625,Talk,Arena_D_clobby_Melrania_E,804662,LDF5a_Bard_Commander,800529
29626,Talk,Arena_D_clobby_Sigurd_E,804666,IDLDF5_Under_01_Rohellein_E,801765
29627,Talk,Arena_D_clobby_Sigurd_E,804666,DF5_Primenk_E,804866
29628,Talk,Arena_D_clobby_Sigurd_E,804666,LDF4_Advance_Helgund_E,802353
29629,Talk,Arena_D_clobby_Sigurd_E,804666,LDF5_Giriltia_E,801947
29630,Talk,Arena_D_clobby_Sigurd_E,804666,LDF4_Advance_Gatener_E,804599
29631,Talk,Surt,205150,Surt,205150
29632,Talk,Surt,205150,Surt,205150
29633,Talk,Surt,205150,DF2a_NPC_Bumbum_Khan,205164
29634,Talk,DF2a_NPC_Bumbum_Khan,205164,DF2a_NPC_Bumbum_Khan,205164
29635,Talk,DF2a_NPC_Bumbum_Khan,205164,DF2a_NPC_Bumbum_Khan,205164
29636,Talk,DF2a_NPC_Bumbum_Khan,205164,Surt,205150
29637,Talk,Hler,799225,Vesvola,799248
29638,Talk,Vesvola,799248,Vesvola,799248
29639,Talk,Vesvola,799248,Vesvola,799248
29640,Talk,Vesvola,799248,Vesvola,799248
29641,Talk,Vesvola,799248,Fjoelnir,799297
29642,Talk,Fjoelnir,799297,Hler,799225
29643,Talk,Arena_D_clobby_Melrania_E,804662,Hler,799225
29644,Talk,Arena_D_clobby_Madril_E,,DF5_Haldor_E,804719
29645,Talk,Arena_D_clobby_Melrania_E,804662,DF5_Haldor_E,804719
29646,Talk,Arena_D_clobby_Madril_E,,DF5_Grangund_E,804914
29647,Talk,Arena_D_clobby_Melrania_E,804662,DF5_Grangund_E,804914
29648,Talk,Arena_D_clobby_Sigurd_E,804666,DF5_Sefrimnir_E,804736
29649,Talk,Arena_D_clobby_Madril_E,,DF5_Cnut_E,804732
29650,Talk,Arena_D_clobby_Melrania_E,804662,DF5_Sefrimnir_E,804736
29651,Talk,Arena_D_clobby_Brunk_E,805305,Meibjar,203559
29652,Talk,Arena_D_clobby_Melrania_E,804662,Arena_D_clobby_Melrania_E,804662
29653,Talk,Arena_D_clobby_Melrania_E,804662,Arena_D_clobby_Melrania_E,804662
29654,Talk,Arena_D_clobby_Brunk_E,805305,Morn,203560
29655,Talk,Arena_D_clobby_Brunk_E,805305,Bragi,204302
29656,Talk,Arena_D_clobby_Melrania_E,804662,Arena_D_clobby_Melrania_E,804662
29657,Talk,Arena_D_clobby_Melrania_E,804662,Arena_D_clobby_Melrania_E,804662
29658,Talk,Arena_D_clobby_Brunk_E,805305,Lif,204379
29659,Talk,Arena_D_clobby_Brunk_E,805305,Gangleri,204372
29660,Talk,Arena_D_clobby_Brunk_E,805305,Nerthus,204702
29661,Talk,Arena_D_clobby_Melrania_E,804662,Arena_D_clobby_Melrania_E,804662
29662,Talk,Arena_D_clobby_Melrania_E,804662,Arena_D_clobby_Melrania_E,804662
29663,Talk,Arena_D_clobby_Brunk_E,805305,Freyja,204763
29664,Talk,Arena_D_clobby_Melrania_E,804662,Arena_D_clobby_Melrania_E,804662
29665,Talk,Arena_D_clobby_Melrania_E,804662,Arena_D_clobby_Melrania_E,804662
29666,Talk,Arena_D_clobby_Melrania_E,804662,DF6_Reinhard_E,806116
29667,Talk,Arena_D_clobby_Biolis_E,806244,DF6_Vadorei_E,806101
29668,Talk,Arena_D_clobby_Biolis_E,806244,DF6_Feregran_E,806079
29669,Talk,Arena_D_clobby_Biolis_E,806244,DF6_Reinhard_E,806116
29670,Talk,Arena_D_clobby_Melrania_E,804662,Ab1_Pontekane_E,805356
29671,Talk,DC1_D_grow_npc_Melrania_01,806700,DC1_D_grow_npc_Melrania_01,806700
29672,Talk,DC1_D_grow_npc_Melrania_01,806700,DC1_D_grow_npc_Melrania_01,806700
29673,Talk,DC1_D_grow_npc_Melrania_01,806700,DC1_D_grow_npc_Melrania_01,806700
29674,Talk,DC1_D_grow_npc_Melrania_01,806700,DC1_D_grow_npc_Melrania_01,806700
29675,Talk,DC1_D_grow_npc_Melrania_01,806700,DC1_D_grow_npc_Melrania_01,806700
29676,Talk,DC1_D_grow_npc_Melrania_01,806700,DC1_D_grow_npc_Melrania_01,806700
29677,Talk,DC1_D_grow_npc_Melrania_01,806700,DC1_D_grow_npc_Melrania_01,806700
