quest_id,npc,src,action,emitted,kind,decision,start_root,report_root,has_contract,in_start,in_end,why,detail,path
49708,800935,unaccepted,31,1011,npc_start,remove-explicit-start,,,True,False,True,,{},src/main/resources/aion/data/static_data/quest_definition/quests/49708.xml
49709,800934,complete,31,1011,npc_start,skip-alias,,,True,False,True,emitting start route not found,,
49709,800935,complete,31,1011,npc_start,skip-alias,,,True,False,True,emitting start route not found,,
49709,800934,unaccepted,31,1011,npc_start,remove-explicit-start,,,True,False,True,,{},src/main/resources/aion/data/static_data/quest_definition/quests/49709.xml
49709,800935,unaccepted,31,1011,npc_start,remove-explicit-start,,,True,False,True,,{},src/main/resources/aion/data/static_data/quest_definition/quests/49709.xml
49710,800936,complete,31,1011,npc_start,skip-alias,,1352,True,False,True,emitting start route not found,,
49710,800937,complete,31,1011,npc_start,skip-alias,,1352,True,False,True,emitting start route not found,,
49710,800938,complete,31,1011,npc_start,skip-alias,,1352,True,False,True,emitting start route not found,,
49710,800936,unaccepted,31,1011,npc_start,remove-explicit-start,,1352,True,False,True,,{},src/main/resources/aion/data/static_data/quest_definition/quests/49710.xml
49710,800937,unaccepted,31,1011,npc_start,remove-explicit-start,,1352,True,False,True,,{},src/main/resources/aion/data/static_data/quest_definition/quests/49710.xml
49710,800938,unaccepted,31,1011,npc_start,remove-explicit-start,,1352,True,False,True,,{},src/main/resources/aion/data/static_data/quest_definition/quests/49710.xml
49711,800936,complete,31,1011,npc_start,skip-alias,,1352,True,False,True,emitting start route not found,,
49711,800937,complete,31,1011,npc_start,skip-alias,,1352,True,False,True,emitting start route not found,,
49711,800938,complete,31,1011,npc_start,skip-alias,,1352,True,False,True,emitting start route not found,,
49711,800936,unaccepted,31,1011,npc_start,remove-explicit-start,,1352,True,False,True,,{},src/main/resources/aion/data/static_data/quest_definition/quests/49711.xml
49711,800937,unaccepted,31,1011,npc_start,remove-explicit-start,,1352,True,False,True,,{},src/main/resources/aion/data/static_data/quest_definition/quests/49711.xml
49711,800938,unaccepted,31,1011,npc_start,remove-explicit-start,,1352,True,False,True,,{},src/main/resources/aion/data/static_data/quest_definition/quests/49711.xml
49712,800936,complete,31,1011,npc_start,skip-alias,,1352,True,False,True,emitting start route not found,,
49712,800937,complete,31,1011,npc_start,skip-alias,,1352,True,False,True,emitting start route not found,,
49712,800938,complete,31,1011,npc_start,skip-alias,,1352,True,False,True,emitting start route not found,,
49712,800936,unaccepted,31,1011,npc_start,remove-explicit-start,,1352,True,False,True,,{},src/main/resources/aion/data/static_data/quest_definition/quests/49712.xml
49712,800937,unaccepted,31,1011,npc_start,remove-explicit-start,,1352,True,False,True,,{},src/main/resources/aion/data/static_data/quest_definition/quests/49712.xml
49712,800938,unaccepted,31,1011,npc_start,remove-explicit-start,,1352,True,False,True,,{},src/main/resources/aion/data/static_data/quest_definition/quests/49712.xml
80135,830243,complete,31,1011,npc_start,skip-alias,,2375,True,False,False,emitting start route not found,,
80135,830243,unaccepted,31,1011,npc_start,remove-explicit-start,,2375,True,False,False,,{},src/main/resources/aion/data/static_data/quest_definition/quests/80135.xml
80141,830244,complete,31,1011,npc_start,skip-alias,,2375,True,False,False,emitting start route not found,,
80141,830244,unaccepted,31,1011,npc_start,remove-explicit-start,,2375,True,False,False,,{},src/main/resources/aion/data/static_data/quest_definition/quests/80141.xml
80143,830244,complete,31,1011,npc_start,skip-alias,,2375,True,False,False,emitting start route not found,,
80143,830244,unaccepted,31,1011,npc_start,remove-explicit-start,,2375,True,False,False,,{},src/main/resources/aion/data/static_data/quest_definition/quests/80143.xml
80145,830244,complete,31,1011,npc_start,skip-alias,,2375,True,False,False,emitting start route not found,,
80145,830244,unaccepted,31,1011,npc_start,remove-explicit-start,,2375,True,False,False,,{},src/main/resources/aion/data/static_data/quest_definition/quests/80145.xml
80147,830244,complete,31,1011,npc_start,skip-alias,,2375,True,False,False,emitting start route not found,,
80147,830244,unaccepted,31,1011,npc_start,remove-explicit-start,,2375,True,False,False,,{},src/main/resources/aion/data/static_data/quest_definition/quests/80147.xml
80149,830244,complete,31,1011,npc_start,skip-alias,,2375,True,False,False,emitting start route not found,,
80149,830244,unaccepted,31,1011,npc_start,remove-explicit-start,,2375,True,False,False,,{},src/main/resources/aion/data/static_data/quest_definition/quests/80149.xml
80207,799763,unaccepted,31,1011,npc_start,remove-explicit-start,,2375,True,False,False,,{},src/main/resources/aion/data/static_data/quest_definition/quests/80207.xml
80211,799763,unaccepted,31,1011,npc_start,remove-explicit-start,,2375,True,False,False,,{},src/main/resources/aion/data/static_data/quest_definition/quests/80211.xml
