quest_id,template,acquire_npc_name,reward_npc_name,item_check,talk_npcs,give_items,remove_items,cutscenes,objects,con_quests
13910,simple_hunt,GAb1_Quest_E,GAb1_Quest_E,,,,,,"count1:1|count2:1|count3:1|count4:1|monster1:GAb1_01_chief01_L_65_An, GAb1_01_chief01_DR_65_An|monster2:GAb1_02_chief01_L_65_An, GAb1_02_chief01_DR_65_An|monster3:GAb1_03_chief01_L_65_An, GAb1_03_chief01_DR_65_An|monster4:GAb1_04_chief01_L_65_An, GAb1_04_chief01_DR_65_An",
13911,simple_hunt,_Area_,Corridor_L_PangeaQuest_E,,,,,,"count1:1|count3:1|monster1:GAb1_01_10111_Boss_Li, GAb1_01_10111_Boss_Da, GAb1_01_10111_Boss_Dr",
13912,simple_hunt,_Area_,Corridor_L_PangeaQuest_E,,,,,,count1:1|monster1:Gab1_Sub_Boss_65_Al,
13913,simple_hunt,LDF4_Advance_Helgund_E,LDF4_Advance_Helgund_E,,,,,,"count1:1|count2:1|count3:1|monster1:LDF4_Advance_SS_v02Chief_Dr_65_An, LDF4_Advance_SS_v02Chief_Li_65_An|monster2:LDF4_Advance_S_v03Chief_Dr_65_Ae, LDF4_Advance_S_v03Chief_Li_65_Ae|monster3:LDF4_Advance_M_v04Chief_Dr_65_Ae, LDF4_Advance_M_v04Chief_Li_65_Ae",
23905,simple_hunt,LDF4_Advance_Helgund_E,LDF4_Advance_Helgund_E,,,,,,"count1:1|count2:1|count3:1|monster1:LDF4_Advance_S_v05Chief_Dr_65_Ae, LDF4_Advance_S_v05Chief_Li_65_Ae|monster2:LDF4_Advance_S_v06Chief_Dr_65_Ae, LDF4_Advance_S_v06Chief_Li_65_Ae|monster3:LDF4_Advance_S_v07Chief_Dr_65_Ae, LDF4_Advance_S_v07Chief_Li_65_Ae",
23906,simple_hunt,LDF4_Advance_Helgund_E,LDF4_Advance_Helgund_E,,,,,,"count1:1|count2:1|count3:1|monster1:LDF4_Advance_SS_v08Chief_Dr_65_An, LDF4_Advance_SS_v08Chief_Li_65_An|monster2:LDF4_Advance_S_v09Chief_Dr_65_Ae, LDF4_Advance_S_v09Chief_Li_65_Ae|monster3:LDF4_Advance_M_v12Chief_Dr_65_Ae, LDF4_Advance_M_v12Chief_Li_65_Ae",
23907,simple_hunt,LDF4_Advance_Helgund_E,LDF4_Advance_Helgund_E,,,,,,"count1:1|count2:1|count3:1|monster1:LDF4_Advance_S_v10Chief_Dr_65_Ae, LDF4_Advance_S_v10Chief_Li_65_Ae|monster2:LDF4_Advance_S_v11Chief_Dr_65_Ae, LDF4_Advance_S_v11Chief_Li_65_Ae|monster3:LDF4_Advance_S_v01Chief_Dr_65_Ae, LDF4_Advance_S_v01Chief_Li_65_Ae",
23908,simple_hunt,LDF4_Advance_Helgund_E,LDF4_Advance_Helgund_E,,,,,,count1:1|count2:1|count3:1|count4:1|monster1:LDF4_Advance_Summon_Named_01|monster2:LDF4_Advance_Summon_Named_02|monster3:LDF4_Advance_Summon_Named_03|monster4:LDF4_Advance_Summon_Named_04,
23909,simple_hunt,Corridor_D_MainQuest_E,Corridor_D_MainQuest_E,,,,,,"count1:1|count2:1|count3:1|count4:1|count5:1|monster1:LDF5_Fortress_7011_Boss_Li, LDF5_Fortress_7011_Boss_Dr|monster2:LDF5_Fortress_7012_Boss_Li, LDF5_Fortress_7012_Boss_Dr|monster3:LDF5_Fortress_7013_Boss_Li, LDF5_Fortress_7013_Boss_Dr|monster4:LDF5_Fortress_7014_Boss_Li, LDF5_Fortress_7014_Boss_Dr|monster5:BLDF5_Fortress_Anoha_N_65_Al",
23910,simple_hunt,GAb1_Quest_E,GAb1_Quest_E,,,,,,"count1:1|count2:1|count3:1|count4:1|monster1:GAb1_01_chief01_L_65_An, GAb1_01_chief01_DR_65_An|monster2:GAb1_02_chief01_L_65_An, GAb1_02_chief01_DR_65_An|monster3:GAb1_03_chief01_L_65_An, GAb1_03_chief01_DR_65_An|monster4:GAb1_04_chief01_L_65_An, GAb1_04_chief01_DR_65_An",
23911,simple_hunt,_Area_,Corridor_D_PangeaQuest_E,,,,,,"count1:1|count3:1|monster1:GAb1_01_10111_Boss_Li, GAb1_01_10111_Boss_Da, GAb1_01_10111_Boss_Dr",
23912,simple_hunt,_Area_,Corridor_D_PangeaQuest_E,,,,,,count1:1|monster1:Gab1_Sub_Boss_65_Al,
23913,simple_hunt,Shugo_LF2_9,Shugo_LF2_9,,,,,,"count1:9|monster1:MimicRe2_31_An, MimicRe2_32_An, MimicRe2_33_An, Worm_30_An, Worm_31_An, Worm_32_An, Xipeto_30_An",
14125,simple_hunt,event_Isda,event_Isda,,,,,,count1:1|monster1:IDDreadgion_03_DrakanWi_Boss_Ah,
80601,simple_hunt,event_Isda,event_Isda,,,,,,"count1:5|monster1:IDDreadgion_03_DrakanFi_Vil_60_Ae, IDDreadgion_03_DrakanRa_Vil_60_Ae, IDDreadgion_03_DrakanWi_Vil_60_Ae, IDDreadgion_03_DrakanPr_Vil_60_Ae, IDDreadgion_03_DrakanAs_Vil_60_Ae",
80602,simple_hunt,event_Isda,event_Isda,,,,,,"count1:3|monster1:IDDreadgion_03_DrakanFi_Noble_60_Ae, IDDreadgion_03_DrakanSc_Noble_60_Ae, IDDreadgion_03_DrakanWi_Noble_60_Ae, IDDreadgion_03_DrakanCl_Noble_60_Ae",
80603,simple_hunt,event_Isda,event_Isda,,,,,,"count1:9|count2:9|count3:1|count4:1|monster1:IDDreadgion_03_DrakanFiNamedAA_60_Ae, IDDreadgion_03_DrakanRaNamedBB_60_Ae, IDDreadgion_03_DrakanFiNamedFA_60_Ae, IDDreadgion_03_DrakanPrNamedCB_60_Ae, IDDreadgion_03_DrakanGi_NamedC_60_Ae|monster2:IDDreadgion_03_DrakanFiNamedAB_60_Ae, IDDreadgion_03_DrakanRaNamedBA_60_Ae, IDDreadgion_03_DrakanFiNamedFB_60_Ae, IDDreadgion_03_DrakanPrNamedCA_60_Ae, IDDreadgion_03_DrakanPrNamedD_60_Ae|monster3:IDDreadgion_03_DrakanRa_QuestNamed_60_Ae|monster4:IDDreadgion_03_DrakanGi_QuestNamed_60_Ae",
80604,simple_hunt,event_Isda,event_Isda,,,,,,"count1:4|count2:15|monster1:IDDreadgion_03_DrakanFi_Vil_60_Ae, IDDreadgion_03_DrakanRa_Vil_60_Ae, IDDreadgion_03_DrakanWi_Vil_60_Ae, IDDreadgion_03_DrakanPr_Vil_60_Ae, IDDreadgion_03_DrakanAs_Vil_60_Ae|monster2:IDDreadgion_03_DrakanFi_Noble_60_Ae",
80605,simple_hunt,event_Charmeine,event_Charmeine,,,,,,count1:1|monster1:IDDreadgion_03_DrakanWi_Boss_Ah,
80606,simple_hunt,event_Charmeine,event_Charmeine,,,,,,"count1:5|monster1:IDDreadgion_03_DrakanFi_Vil_60_Ae, IDDreadgion_03_DrakanRa_Vil_60_Ae, IDDreadgion_03_DrakanWi_Vil_60_Ae, IDDreadgion_03_DrakanPr_Vil_60_Ae, IDDreadgion_03_DrakanAs_Vil_60_Ae",
80607,simple_hunt,event_Charmeine,event_Charmeine,,,,,,"count1:3|monster1:IDDreadgion_03_DrakanFi_Noble_60_Ae, IDDreadgion_03_DrakanSc_Noble_60_Ae, IDDreadgion_03_DrakanWi_Noble_60_Ae, IDDreadgion_03_DrakanCl_Noble_60_Ae",
80608,simple_hunt,event_Charmeine,event_Charmeine,,,,,,"count1:9|count2:9|count3:1|count4:1|monster1:IDDreadgion_03_DrakanFiNamedAA_60_Ae, IDDreadgion_03_DrakanRaNamedBB_60_Ae, IDDreadgion_03_DrakanFiNamedFA_60_Ae, IDDreadgion_03_DrakanPrNamedCB_60_Ae, IDDreadgion_03_DrakanGi_NamedC_60_Ae|monster2:IDDreadgion_03_DrakanFiNamedAB_60_Ae, IDDreadgion_03_DrakanRaNamedBA_60_Ae, IDDreadgion_03_DrakanFiNamedFB_60_Ae, IDDreadgion_03_DrakanPrNamedCA_60_Ae, IDDreadgion_03_DrakanPrNamedD_60_Ae|monster3:IDDreadgion_03_DrakanRa_QuestNamed_60_Ae|monster4:IDDreadgion_03_DrakanGi_QuestNamed_60_Ae",
80609,simple_hunt,event_Charmeine,event_Charmeine,,,,,,"count1:4|count2:15|monster1:IDDreadgion_03_DrakanFi_Vil_60_Ae, IDDreadgion_03_DrakanRa_Vil_60_Ae, IDDreadgion_03_DrakanWi_Vil_60_Ae, IDDreadgion_03_DrakanPr_Vil_60_Ae, IDDreadgion_03_DrakanAs_Vil_60_Ae|monster2:IDDreadgion_03_DrakanFi_Noble_60_Ae",
80610,simple_hunt,LDF5a_Lop_Seller_Rcoin,LDF5a_Sapparing_E,,,,,,"count1:3|count2:3|count3:3|monster1:LDF5A_A5_Criton_61_An|monster2:LDF5A_A4_Zaif_61_An|monster3:LDF5A_A5_Agrint_62_An, LDF5A_A5_Agrint_63_An",
12856,simple_hunt,LDF5a_Lop_Seller_Rcoin,LDF5a_Sapparing_E,,,,,,count1:3|count2:3|count3:3|monster1:LDF5A_G1_Shulack_63_An|monster2:LDF5A_G1_Shulack_Keep_63_An|monster3:LDF5A_G1_Shulack_TankS_Fi_62_An,
12857,simple_hunt,LDF5a_Lop_Seller_Rcoin,LDF5b_Sokorung_E,,,,,,"count1:3|count2:3|count3:3|monster1:LDF5B_C2_Shellizard_63_An|monster2:LDF5B_C2_Muta_63_n, LDF5B_C2_Muta_64_n|monster3:LDF5B_C2_Rafflesia_63_An",
13363,simple_hunt,LDF5a_Dop_Seller_Rcoin,LDF5a_Rubyring_E,,,,,,"count1:3|count2:3|count3:3|monster1:LDF5A_A1_Lupyllini_62_n|monster2:LDF5A_A2_Zaif_61_An, LDF5A_A2_Zaif_62_An|monster3:LDF5A_A1_Zaif_61_An",
22856,simple_hunt,LDF5a_Dop_Seller_Rcoin,LDF5a_Rubyring_E,,,,,,count1:3|count2:3|count3:3|monster1:LDF5A_C1_Shulack_63_An|monster2:LDF5A_C1_Shulack_Keep_63_An|monster3:LDF5A_C1_Shulack_TankS_Fi_62_An,
22857,simple_hunt,LDF5a_Dop_Seller_Rcoin,LDF5b_Posorung_E,,,,,,count1:3|count2:3|count3:3|monster1:LDF5B_B1_Lupyllini_63_n|monster2:LDF5B_B1_FlowerWorm_63_An|monster3:LDF5B_B1_Xipeto_63_An,
23363,simple_hunt,LDF4_Advance_Elger_E,LDF4_Advance_Leander,,talk_npc1:LDF4_Advance_Leander,,,,"count1:4|monster1:LDF4_Advance_A_DaChapire_Fi_65_An, LDF4_Advance_A_DaChapire_As_65_An, LDF4_Advance_A_DaChapire_Pr_65_n, LDF4_Advance_A_DaChapire_Wi_65_n",
13702,simple_hunt,LDF4_Advance_Elger_E,LDF4_Advance_Elger_E,,,,,,"count1:1|monster1:LDF4_Advance_B_v13Chief_Dr_65_Ae, LDF4_Advance_B_v13Chief_Da_65_Ae",
13703,simple_hunt,LDF4_Advance_Village_Guard01_L,LDF4_Advance_Village_Guard03_L,,,,,,count1:3|count2:3|monster1:LDF4_Advance_Slime_coral_65_An|monster2:LDF4_Advance_potcrab_d_65_n,
13705,simple_hunt,LDF4_Advance_Helgund_E,LDF4_Advance_Toleriand_E,,talk_npc1:LDF4_Advance_Toleriand_E,,,,"count1:4|monster1:LDF4_Advance_C_LiPopoku_Fi_65_An, LDF4_Advance_C_LiPopoku_As_65_An, LDF4_Advance_C_LiPopoku_Pr_65_An, LDF4_Advance_C_LiPopoku_Wi_65_An",
23702,simple_hunt,LDF4_Advance_Helgund_E,LDF4_Advance_Helgund_E,,,,,,"count1:1|monster1:LDF4_Advance_B_v13Chief_Dr_65_Ae, LDF4_Advance_B_v13Chief_Li_65_Ae",
23703,simple_hunt,LDF4_Advance_Village_Guard05_D,LDF4_Advance_Village_Guard07_D,,,,,,count1:3|count2:3|monster1:LDF4_Advance_hiiv_d_65_n|monster2:LDF4_Advance_Mudthorn_Moss_65_An,
23705,simple_hunt,LDF4_Advance_Elger_E,LDF4_Advance_Village_Guard09_L,,,,,,"count1:1|monster1:LDF4_Advance_B_v13Chief_Dr_65_Ae, LDF4_Advance_B_v13Chief_Da_65_Ae",0
13917,simple_hunt,LDF4_Advance_Helgund_E,LDF4_Advance_Village_Guard09_D,,,,,,"count1:1|monster1:LDF4_Advance_B_v13Chief_Dr_65_Ae, LDF4_Advance_B_v13Chief_Li_65_Ae",0
23917,simple_hunt,Kerus,Kerus,,,,,,count1:9|monster1:LDF4_Advance_E_Rafflesia_65_An,
11311,simple_hunt,Kerus,Kerus,,,,,,"count1:9|monster1:LDF4_Advance_Chapire_Pr_65_n, LDF4_Advance_Chapire_Pr_65_n_Talk, LDF4_Advance_Chapire_Fi_65_An, LDF4_Advance_Chapire_Fi_65_An_Talk, LDF4_Advance_Chapire_Wi_65_n, LDF4_Advance_Chapire_Wi_65_n_Talk, LDF4_Advance_Chapire_As_65_An, LDF4_Advance_Chapire_As_65_An_Talk",
11312,simple_hunt,Thalia,Thalia,,,,,,count1:9|monster1:LDF4_Advance_rhinoce_Green_65_n,
11313,simple_hunt,Thalia,Thalia,,,,,,"count1:9|monster1:LDF4_Advance_Popoku_Fi_65_An, LDF4_Advance_Popoku_Fi_65_An_Talk, LDF4_Advance_Popoku_Pr_65_An, LDF4_Advance_Popoku_Pr_65_An_Talk, LDF4_Advance_Popoku_As_65_An, LDF4_Advance_Popoku_As_65_An_Talk, LDF4_Advance_Popoku_Wi_65_An, LDF4_Advance_Popoku_Wi_65_An_Talk",
11314,simple_hunt,Stanis,Stanis,,,,,,count1:9|monster1:LDF4_Advance_J_Rottentree_65_An,
11315,simple_hunt,Stanis,Stanis,,,,,,"count1:9|monster1:LDF4_Advance_Chapire_Pr_65_n, LDF4_Advance_Chapire_Pr_65_n_Talk, LDF4_Advance_Chapire_Fi_65_An, LDF4_Advance_Chapire_Fi_65_An_Talk, LDF4_Advance_Chapire_Wi_65_n, LDF4_Advance_Chapire_Wi_65_n_Talk, LDF4_Advance_Chapire_As_65_An, LDF4_Advance_Chapire_As_65_An_Talk",
11316,simple_hunt,Temenos,Temenos,,,,,,count1:9|monster1:LDF4_Advance_J_ElementalEarth3_65_An,
11317,simple_hunt,Temenos,Temenos,,,,,,"count1:9|monster1:LDF4_Advance_Popoku_Fi_65_An, LDF4_Advance_Popoku_Fi_65_An_Talk, LDF4_Advance_Popoku_Pr_65_An, LDF4_Advance_Popoku_Pr_65_An_Talk, LDF4_Advance_Popoku_As_65_An, LDF4_Advance_Popoku_As_65_An_Talk, LDF4_Advance_Popoku_Wi_65_An, LDF4_Advance_Popoku_Wi_65_An_Talk",
11318,simple_hunt,Fundin,Fundin,,,,,,count1:9|monster1:LDF4_Advance_E_Rafflesia_65_An,
21311,simple_hunt,Fundin,Fundin,,,,,,"count1:9|monster1:LDF4_Advance_Chapire_Pr_65_n, LDF4_Advance_Chapire_Pr_65_n_Talk, LDF4_Advance_Chapire_Fi_65_An, LDF4_Advance_Chapire_Fi_65_An_Talk, LDF4_Advance_Chapire_Wi_65_n, LDF4_Advance_Chapire_Wi_65_n_Talk, LDF4_Advance_Chapire_As_65_An, LDF4_Advance_Chapire_As_65_An_Talk",
21312,simple_hunt,Kirhua,Kirhua,,,,,,count1:9|monster1:LDF4_Advance_rhinoce_Green_65_n,
21313,simple_hunt,Kirhua,Kirhua,,,,,,"count1:9|monster1:LDF4_Advance_Popoku_Fi_65_An, LDF4_Advance_Popoku_Fi_65_An_Talk, LDF4_Advance_Popoku_Pr_65_An, LDF4_Advance_Popoku_Pr_65_An_Talk, LDF4_Advance_Popoku_As_65_An, LDF4_Advance_Popoku_As_65_An_Talk, LDF4_Advance_Popoku_Wi_65_An, LDF4_Advance_Popoku_Wi_65_An_Talk",
21314,simple_hunt,Ranack,Ranack,,,,,,count1:9|monster1:LDF4_Advance_J_Rottentree_65_An,
21315,simple_hunt,Ranack,Ranack,,,,,,"count1:9|monster1:LDF4_Advance_Chapire_Pr_65_n, LDF4_Advance_Chapire_Pr_65_n_Talk, LDF4_Advance_Chapire_Fi_65_An, LDF4_Advance_Chapire_Fi_65_An_Talk, LDF4_Advance_Chapire_Wi_65_n, LDF4_Advance_Chapire_Wi_65_n_Talk, LDF4_Advance_Chapire_As_65_An, LDF4_Advance_Chapire_As_65_An_Talk",
21316,simple_hunt,Hrimfaxi,Hrimfaxi,,,,,,count1:9|monster1:LDF4_Advance_J_ElementalEarth3_65_An,
21317,simple_hunt,Hrimfaxi,Hrimfaxi,,,,,,"count1:9|monster1:LDF4_Advance_Popoku_Fi_65_An, LDF4_Advance_Popoku_Fi_65_An_Talk, LDF4_Advance_Popoku_Pr_65_An, LDF4_Advance_Popoku_Pr_65_An_Talk, LDF4_Advance_Popoku_As_65_An, LDF4_Advance_Popoku_As_65_An_Talk, LDF4_Advance_Popoku_Wi_65_An, LDF4_Advance_Popoku_Wi_65_An_Talk",
21318,simple_hunt,LDF5_Fortress_7011_Gantis_L_E,LDF5_Fortress_7011_Gantis_L_E,,,,,,"count1:15|monster1:LDF5_Fortress_A4_CritonWater_65_An, LDF5_Fortress_A4_CritonWaterH_65_An",
13814,simple_hunt,LDF5_Fortress_7011_Banuan_D_E,LDF5_Fortress_7011_Banuan_D_E,,,,,,count1:15|monster1:LDF5_Fortress_A5_Agrint_65_An,
23814,simple_hunt,DF1A_Brodir_E,DF1A_Brodir_E,,,,,,"count1:9|monster1:LehparWaD_14_An, LehparWaD_15_An",
24230,simple_hunt,DF1A_Anmuring_E,DF1A_Anmuring_E,,,,,,"count1:9|monster1:RatmanWarriorM_15_An, RatmanWarriorM_16_An, RatmanScoutM_15_An, RatmanScoutM_16_An",
24232,simple_hunt,DF1A_Brodir_E,Sueron,,,,,,count1:1|monster1:RatmanChief_17_An,
24233,simple_hunt,Radamanthys,Radamanthys,,,,,,"count1:9|monster1:ElementalFire2_26_An, ElementalFire2_27_An, ElementalFire1_26_An",
14240,simple_hunt,Gardugu,Gardugu,,,,,,"count1:9|monster1:KeC_KrallKnightK_New_29_Ae, KeC_KrallKnightK_New_30_Ae, AeC_KrallAssassinK_New_29_Ae, AeC_KrallAssassinK_New_30_Ae, KeB_KrallKnightK_New_29_Ae, KrallPriest_New_30_An, AeB_KrallAssassinK_New_29_Ae, AeB_KrallAssassinK_New_30_Ae",
14242,simple_hunt,Javlantia,Javlantia,,,,,,"count1:10|monster1:LF3E3_FeA_NagaFiD_New_A_45_Ae, LF3E3_FeA_NagaFiTalk_New_45_Ae, LF3E3_FeA_NagaFiD_New_B_45_Ae, LF3E3_KeA_NagaKnD_New_A_45_Ae, LF3E3_KeA_NagaKnTalk_New_45_Ae, LF3E3_KeA_NagaKnD_New_B_45_Ae",
14250,simple_hunt,event_Goongoon,event_Goondoon,,,,,,count1:1|monster1:OLD_Saam_65_n,
80613,simple_hunt,LDF4_Advance_Renitis_E,LDF4_Advance_Renitis_E,,,,,,count1:1|monster1:LDF4_Advance_V02_EStriker_Dr_Fi_65_Ae,
16931,simple_hunt,LDF4_Advance_Ekthe_E,LDF4_Advance_Ekthe_E,,,,,,count1:1|monster1:LDF4_Advance_V02_EStriker_Dr_Fi_65_Ae,
26931,simple_hunt,Iaetia,Iaetia,,,,,,"count1:10|count2:10|monster1:LF4_B4_DrakanWorkerFi_54_An|monster2:LF4_B4_LizardAs_54_An, LF4_B4_LizardRa_54_An",
11150,simple_hunt,Harmonia,Harmonia,,,,,,count1:4|count2:4|monster1:LF4_B_BAT_Drana_54_An|monster2:LF4_B_Merdion_Drana_54_An,
11151,simple_hunt,_challengetask_,Ceana,,,,,,count1:1|monster1:IDDF3LP_LehparEleShamanNmdDQ_45_Ae,
9688,simple_hunt,_challengetask_,Ceana,,,,,,count1:1|monster1:SFinal_Immotal_Boss_55_Ah,
9689,simple_hunt,_challengetask_,Ceana,,,,,,count1:1|monster1:LDF4b_C1_Gururu_Gold_Named_60_Af,
9690,simple_hunt,IDSweep_IN_NPC04,IDSweep_IN_NPC03,,,,,,count1:1|count2:1|monster1:IDSweep_S1_Shulack_Wi_Nmd|monster2:IDSweep_S1_Shulack_As_65_Ae_Nmd,
80690,simple_hunt,IDSweep_IN_NPC04,IDSweep_IN_NPC04,,,,,,"count1:500|monster1:IDSweep_S2_Shulack_As_65_An, IDSweep_S2_Shulack_Fi_65_An, IDSweep_S2_Lizardman_As_65_An_01, IDSweep_S2_Lizardman_Fi_65_An_01, IDSweep_S2_Lizardman_Fi_65_An_02, IDSweep_S2_Lizardman_Fi_65_Ae_01, IDSweep_S2_Lizardman_As_65_Ae_02, IDSweep_S2_Lizardman_Fi_65_Ae_H, IDSweep_S2_Nmd_01, IDSweep_S2_Nmd_02, IDSweep_S2_Nmd_03, IDSweep_S2_Nmd_04, IDSweep_S2_Nmd_05",
80691,simple_hunt,IDSweep_IN_NPC02,IDSweep_IN_NPC02,,,,,,count1:1|monster1:IDSweep_S2_Nmd_01,80693
80692,simple_hunt,IDSweep_IN_NPC02,IDSweep_IN_NPC02,,,,,,count1:1|monster1:IDSweep_S2_Nmd_02,80694
80693,simple_hunt,IDSweep_IN_NPC02,IDSweep_IN_NPC02,,,,,,count1:1|monster1:IDSweep_S2_Nmd_03,80695
80694,simple_hunt,IDSweep_IN_NPC02,IDSweep_IN_NPC02,,,,,,count1:1|monster1:IDSweep_S2_Nmd_04,80696
80695,simple_hunt,IDSweep_IN_NPC02,IDSweep_IN_NPC02,,,,,,count1:1|monster1:IDSweep_S2_Nmd_05,
80696,simple_hunt,event_undertaker,event_undertaker,,,,,,count1:6|monster1:world_event_exocist_spectre_65_n,
80740,simple_hunt,event_ivan,event_ivan,,,,,,count1:1|monster1:event_phoenix_S,
80751,simple_hunt,event_warewolf,event_warewolf,,,,,,"count1:2|monster1:world_event_phoenix_prince1,world_event_phoenix_prince2",
80753,simple_hunt,event_l_guardian_01,event_l_guardian_01,,,,,,count1:5|monster1:event_d_soulstone_01,
80763,simple_hunt,event_l_guardian_01,event_l_guardian_01,,,,,,count1:40|monster1:world_event_d_spy_01,
80764,simple_hunt,event_l_guardian_01,event_l_guardian_01,,,,,,count1:40|monster1:world_event_d_scout_01,
80765,simple_hunt,event_d_guardian_01,event_d_guardian_01,,,,,,count1:5|monster1:event_l_soulstone_01,
80768,simple_hunt,event_d_guardian_01,event_d_guardian_01,,,,,,count1:40|monster1:world_event_l_spy_01,
80769,simple_hunt,event_d_guardian_01,event_d_guardian_01,,,,,,count1:40|monster1:world_event_l_scout_01,
80770,simple_hunt,,,,,,,,,
1103,simple_collect_item,Poa,Kalio,,,,,,object1:LF1_Tmolia_Box,
1125,simple_collect_item,Ipis,Ipis,,,,,,object1:LF1_crystal,
1136,simple_collect_item,Spiros,Spiros,,,,,,object1:LF1_fossil,
1137,simple_collect_item,Eradis,Eradis,,,,,,object1:LF1_pumpkin,
1144,simple_collect_item,Hianu,Eradis,,,,,,object1:Frillfaimam_Egg|object2:Frillfaimam_Egg_a,
1154,simple_collect_item,Abolos,Abolos,,,,,,object1:LF1_brownie_Box,
1155,simple_collect_item,Anasia,Anasia,,,,,,object1:LF1_poison_mushroom,
1168,simple_collect_item,Perinens,Estino,,,,,,object1:LF1_krall_Box,
1172,simple_collect_item,Meliodas,Leipos,,,,,,object1:GodStone_Q73,
1177,simple_collect_item,Roseino,Roseino,,,,,,object1:LF1_polluted_seed,
1178,simple_collect_item,Une,Une,,,,,,object1:LF1a_JewelBox_Q1219,1220
1219,simple_collect_item,Aeolus,Aeolus,,,,,,object1:LF2_FOBJ_Q1411,1412
1411,simple_collect_item,Krato,Krato,,,,,,object1:LF2_Lambutan_Q1486,
1486,simple_collect_item,Garperos,Garperos,,,,,,object1:LF2_AnimalBone_Q1487A|object2:LF2_AnimalBone_Q1487B|object3:LF2_AnimalBone_Q1487C,
1487,simple_collect_item,Shugo_LF2_13,Alexis,,,,,,object1:LF2_LehparBox_Q1490,
1490,simple_collect_item,Sulates,Sulates,,,,,,object1:LF3_HiddenBox_Q1503,
1503,simple_collect_item,Edoras,Edoras,,,,,,object1:LF3_Undeaditem_Q1579,
1579,simple_collect_item,Lethe,Xenophon,,,give_item:ITEM_QUEST_1618A 1,,,object1:DF3_Lehparbook_02,1937
1618,simple_collect_item,Ekseus,Ekseus,,,,,,object1:LF3_SupplyBox_Q1623,1624
1623,simple_collect_item,Ekseus,Ekseus,,,,,,object1:LF3_AncientWeapon_Q1624|object2:LF3_AncientArmor_Q1624,
1624,simple_collect_item,Miobera,Miobera,,,,,,object1:LF3_Relic_Q1630,
1630,simple_collect_item,Shugo_LF3_6,Shugo_LF3_6,,,,,,object1:LF3_Relic_Q1641,
1641,simple_collect_item,LF3_Anaxa_E,LF3_Anaxa_E,,,give_item:ITEM_QUEST_1685A 1,,,object1:DF3_FOBJ_Q2631,
1685,simple_collect_item,Shugo_AB1_10,Shugo_AB1_10,,,,,,object1:Ab1_jewelbox_Q1776,
1776,simple_collect_item,Belus,Belus,,,,,,object1:Ab1_Module_Q1793,
1793,simple_collect_item,Gerania,Gerania,,,,,,object1:LC1_book_q1931,
1931,simple_collect_item,Vanar,Vanar,,,,,,object1:sprigg_FruitBasket,2106
2104,simple_collect_item,DF_Fisher,DF_Fisher,,,,,,object1:DF1_Lotus,
2109,simple_collect_item,Lidun,Lidun,,,,,,object1:DF1_Anturn_Letter,2119
2116,simple_collect_item,Lidun,Lidun,,,,,,object1:DF1_Jewelbox,
2119,simple_collect_item,Devalin,Devalin,,,,,,object1:DF1_Barrel,
2126,simple_collect_item,Nemnef,Nemnef,,,,,,object1:crystal,
2203,simple_collect_item,DF1A_Anmuring_E,DF1A_Anmuring_E,,,,,,object1:DF1A_Manure,
2237,simple_collect_item,NPC_Gerger_3,NPC_Gerger_3,,,,,,object1:DF1A_Gerger_Object,2247
2246,simple_collect_item,Banatisai,Banatisai,,,,,,object1:DF1A_Iron_Piece,
2257,simple_collect_item,Neifenmer,Neifenmer,,,,,,object1:DF1a_Lehpar_Order_Q2269,
2269,simple_collect_item,Jorund,Jorund,,,,,,object1:DF2_Octasideegg_Q2329,
2329,simple_collect_item,Jorund,Jorund,,,,,,object1:DF2_FOBJ_Q2346,
2346,simple_collect_item,Gundalpun,Gundalpun,,,,,,object1:DF2_FOBJ_Crystal_Q2353,
2353,simple_collect_item,DF2_Flamyar_E,DF2_Flamyar_E,,,,,,object1:DF2_FOBJ_Q2373,
2373,simple_collect_item,Tekor,Tekor,,,,,,object1:DF2_FOBJ_Q2381,
2381,simple_collect_item,kistig,kistig,,,,,,object1:DF2_Barrel_Q2427|object2:DF2_WoodenBox_Q2427,
2427,simple_collect_item,Mirka,Kvasir,,,,,,object1:LF2_Book_Q2487,2488
2487,simple_collect_item,Shugo_DF2_16,Shugo_DF2_5,,,,,,object1:DF2_LightBulb_Q2495A|object2:DF2_LightBulb_Q2495B|object3:DF2_LightBulb_Q2495C,
2495,simple_collect_item,DF2_NPC_Sprigg,DF2_NPC_Sprigg,,,,,,object1:DF2_Lotus_Q2496,
2496,simple_collect_item,Lif,Lif,,,,,,object1:DF2_ToolBox_Q2497,
2497,simple_collect_item,Bolverk,Bolverk,,,,,,object1:DF2_SmallCrystal_Q2499,
2499,simple_collect_item,Bestla,Bestla,,,,,,object1:DF3_BrokenRocks_Q2503,
2503,simple_collect_item,NPC_Gark,NPC_Gark,,,,,,object1:DF3_FoodPouch_Q2527,
2527,simple_collect_item,Shugo_DF3_10,Shugo_DF3_10,,,,,,object1:DF3_Rakeum_Q2542,
2542,simple_collect_item,Shugo_DF3_12,Shugo_DF3_12,,,,,,object1:DF3_RakeumBox_Q2554,2555
2554,simple_collect_item,Baugi,Baugi,,,,,,object1:DF3_Coral_Q2585,
2585,simple_collect_item,DF3_NPC_Esnu,DF3_NPC_Esnu,,,,,,object1:DF3_Pearl_Q2602,
