quest_id,quest_npc_id,display_name,desc_tag,competing_npc_ids,competing_names
28952,236231,虚脱的奥里萨,STR_IDSeal_HalfWake_Lv2_N_65_Al,236234 237231,236234:IDSeal_HalfWake_Lv3_N_65_Al(STR_IDSeal_HalfWake_Lv3_N_65_Al) | 237231:IDSeal_Q_Oritsa_65_Al_02(STR_IDSeal_HalfWake_Lv3_N_65_Al)
28952,209743,帕尔西亚,STR_IDSeal_Quest_NPC_Da,209759 209763 209773 209777 209781 209785 209788 209790 209791 209792 209793 209795 209803 209804 209805 209806 209883 209884 209885 209886,209759:IDSeal_Scene_08_QuestNPC_Da(STR_IDSeal_Quest_NPC_Da) | 209763:IDSeal_Scene_09_QuestNPC_Da(STR_IDSeal_Quest_NPC_Da) | 209773:IDSeal_Scene_13_QuestNPC_Da(STR_IDSeal_Quest_NPC_Da) | 209777:IDSeal_Scene_14_QuestNPC_Da(STR_IDSeal_Quest_NPC_Da) | 209781:IDSeal_Scene_15_QuestNPC_Da(STR_IDSeal_Quest_NPC_Da) | 209785:IDSeal_Scene_16_QuestNPC_Da(STR_IDSeal_Quest_NPC_Da) | 209788:IDSeal_Scene_17_QuestNPC_Da(STR_IDSeal_Quest_NPC_Da) | 209790:IDSeal_Scene_18_QuestNPC_Da(STR_IDSeal_Quest_NPC_Da) | 209791:IDSeal_Scene_19_QuestNPC_Da(STR_IDSeal_Quest_NPC_Da) | 209792:IDSeal_Scene_20_QuestNPC_Da(STR_IDSeal_Quest_NPC_Da) | 209793:IDSeal_Scene_21_QuestNPC_Da(STR_IDSeal_Quest_NPC_Da) | 209795:IDSeal_Scene_22_QuestNPC_Da(STR_IDSeal_Quest_NPC_Da) | 209803:IDSeal_Scene_26_QuestNPC_Da(STR_IDSeal_Quest_NPC_Da) | 209804:IDSeal_Scene_27_QuestNPC_Da(STR_IDSeal_Quest_NPC_Da) | 209805:IDSeal_Scene_28_QuestNPC_Da(STR_IDSeal_Quest_NPC_Da) | 209806:IDSeal_Scene_29_QuestNPC_Da(STR_IDSeal_Quest_NPC_Da) | 209883:IDSeal_Q_NPC_Quest_Da_01(STR_IDSeal_Q_NPC_Quest_Da) | 209884:IDSeal_Q_NPC_Quest_Da_02(STR_IDSeal_Q_NPC_Quest_Da) | 209885:IDSeal_Q_NPC_Quest_Da_03(STR_IDSeal_Q_NPC_Quest_Da) | 209886:IDSeal_Q_NPC_Quest_Da_04(STR_IDSeal_Q_NPC_Quest_Da)
28952,236243,司令官比尔特夏,STR_IDSeal_Wave5_Leader_Lv3_N_65_Ah,236235 236238 237236,236235:IDSeal_Wave1_Leader_Lv1_N_65_Ah(STR_IDSeal_Wave1_Leader_Lv1_N_65_Ah) | 236238:IDSeal_Wave3_Leader_Lv2_N_65_Ah(STR_IDSeal_Wave3_Leader_Lv2_N_65_Ah) | 237236:IDSeal_Q_Drakan_Fi_N_65_Ah(STR_IDSeal_Wave5_Leader_Lv3_N_65_Ah)
28952,236244,布里特拉,STR_IDSeal_Boss_Vritra_Human_Lv1_N_65_Ah,206247 230404 236245 236246 236247 237237 237238 246060 287099 287100 287102 287103 287104 287105 287106 287107 287108 287109 287110 287286 801322 855431 855434 855435 855436 855437 855450 855541 855542 855543 855612 855740 855741 855742 855743 855744 856300 856347 856348 856349 856350 856563 856564 856565 856566 856567,206247:CutScene_LDF5_IntroMovie_01(STR_CutScene_LDF5_IntroMovie_01) | 230404:IDRuneWeapon_Q_Vritra_Q10094(STR_IDRuneWeapon_Q_Vritra_Q10094) | 236245:IDSeal_Boss_Vritra_Human_Lv2_N_65_Al(STR_IDSeal_Boss_Vritra_Human_Lv2_N_65_Al) | 236246:IDSeal_Boss_Vritra_Human_Lv3_N_65_Al(STR_IDSeal_Boss_Vritra_Human_Lv3_N_65_Al) | 236247:IDSeal_TrueBoss_Vritra_Dragon_N_65_Al(STR_IDSeal_TrueBoss_Vritra_Dragon_N_65_Al) | 237237:IDSeal_Q_Vritra_N_65_Al_01(STR_IDSeal_Boss_Vritra_Human_Lv3_N_65_Al) | 237238:IDSeal_Q_Vritra_N_65_Al_02(STR_IDSeal_TrueBoss_Vritra_Dragon_N_65_Al) | 246060:IDTransform_Cinema_VritraDragon_75(STR_IDTransform_Cinema_VritraDragon_75) | 287099:Test_DelayedSkill_Check(STR_BIDSeal_Boss_Lv3_N_65_Al) | 287100:Test_Bomb_Check(STR_BIDSeal_Boss_Lv3_N_65_Al) | 287102:Test_Exclusive_None_Monster_01(STR_BIDSeal_Boss_Lv3_N_65_Al) | 287103:Test_Exclusive_Vritra1_Monster_02(STR_BIDSeal_Boss_Lv3_N_65_Al) | 287104:Test_Exclusive_None_Monster_03(STR_BIDSeal_Boss_Lv3_N_65_Al) | 287105:Test_Exclusive_Vritra1_Monster_04(STR_BIDSeal_Boss_Lv3_N_65_Al) | 287106:Test_Exclusive_None_Monster_05(STR_BIDSeal_Boss_Lv3_N_65_Al) | 287107:Test_Exclusive_Vritra5_Monster_06(STR_BIDSeal_Boss_Lv3_N_65_Al) | 287108:Test_Exclusive_None_Monster_07(STR_BIDSeal_Boss_Lv3_N_65_Al) | 287109:Test_Exclusive_Vritra1_Monster_08(STR_BIDSeal_Boss_Lv3_N_65_Al) | 287110:Test_SpecialServer_GP_30(STR_BIDSeal_Boss_Lv3_N_65_Al) | 287286:Test_Exclusive_None_Monster_10(STR_BIDSeal_Boss_Lv3_N_65_Al) | 801322:IDRuneWeapon_Q_Vritra(STR_CutScene_LDF5_IntroMovie_01) | 855431:BIDSeal_Boss_Lv3_N_65_Al(STR_BIDSeal_Boss_Lv3_N_65_Al) | 855434:BIDSeal_TrueBoss_N_65_Al(STR_BIDSeal_TrueBoss_N_65_Al) | 855435:BIDSeal_Skill_PortalBreath(STR_BIDSeal_Skill_PortalBreath) | 855436:BIDSeal_Skill_AreaATK_Damage(STR_BIDSeal_Skill_AreaATK_Front) | 855437:BIDSeal_Skill_AreaATK_Back(STR_BIDSeal_Skill_AreaATK_Back) | 855450:BIDSeal_Skill_ExtinctionField(STR_BIDSeal_Skill_SoulExtinction) | 855541:BIDSeal_Skill_RapidBreath_01(STR_BIDSeal_Skill_RapidBreath) | 855542:BIDSeal_Skill_RapidBreath_02(STR_BIDSeal_Skill_RapidBreath) | 855543:BIDSeal_Skill_RapidBreath_03(STR_BIDSeal_Skill_RapidBreath) | 855612:BIDSeal_Skill_PortalBreath_Control(STR_BIDSeal_Skill_PortalBreath) | 855740:BIDSeal_Skill_RapidBreath_04(STR_BIDSeal_Skill_RapidBreath) | 855741:BIDSeal_Skill_RapidBreath_05(STR_BIDSeal_Skill_RapidBreath) | 855742:BIDSeal_Skill_RapidBreath_06(STR_BIDSeal_Skill_RapidBreath) | 855743:BIDSeal_Skill_RapidBreath_07(STR_BIDSeal_Skill_RapidBreath) | 855744:BIDSeal_Skill_RapidBreath_08(STR_BIDSeal_Skill_RapidBreath) | 856300:BIDSeal_Skill_PortalBreath_Small(STR_BIDSeal_Skill_PortalBreath) | 856347:BIDSeal_Boss_Lv3_Success(STR_BIDSeal_Boss_Lv3_N_65_Al) | 856348:BIDSeal_Boss_Lv2_Success(STR_BIDSeal_Boss_Lv3_N_65_Al) | 856349:BIDSeal_Boss_Lv1_Success(STR_BIDSeal_Boss_Lv3_N_65_Al) | 856350:BIDSeal_Boss_Failed(STR_BIDSeal_Boss_Lv3_N_65_Al) | 856563:BIDSeal_Q_Skill_AreaATK_Damage(STR_BIDSeal_Skill_AreaATK_Front) | 856564:BIDSeal_Q_Skill_ExtinctionField(STR_BIDSeal_Skill_SoulExtinction) | 856565:BIDSeal_Q_Skill_RapidBreath_01(STR_BIDSeal_Skill_RapidBreath) | 856566:BIDSeal_Q_Skill_RapidBreath_02(STR_BIDSeal_Skill_RapidBreath) | 856567:BIDSeal_Q_Skill_RapidBreath_03(STR_BIDSeal_Skill_RapidBreath)
28953,209743,帕尔西亚,STR_IDSeal_Quest_NPC_Da,209759 209763 209773 209777 209781 209785 209788 209790 209791 209792 209793 209795 209803 209804 209805 209806 209883 209884 209885 209886,209759:IDSeal_Scene_08_QuestNPC_Da(STR_IDSeal_Quest_NPC_Da) | 209763:IDSeal_Scene_09_QuestNPC_Da(STR_IDSeal_Quest_NPC_Da) | 209773:IDSeal_Scene_13_QuestNPC_Da(STR_IDSeal_Quest_NPC_Da) | 209777:IDSeal_Scene_14_QuestNPC_Da(STR_IDSeal_Quest_NPC_Da) | 209781:IDSeal_Scene_15_QuestNPC_Da(STR_IDSeal_Quest_NPC_Da) | 209785:IDSeal_Scene_16_QuestNPC_Da(STR_IDSeal_Quest_NPC_Da) | 209788:IDSeal_Scene_17_QuestNPC_Da(STR_IDSeal_Quest_NPC_Da) | 209790:IDSeal_Scene_18_QuestNPC_Da(STR_IDSeal_Quest_NPC_Da) | 209791:IDSeal_Scene_19_QuestNPC_Da(STR_IDSeal_Quest_NPC_Da) | 209792:IDSeal_Scene_20_QuestNPC_Da(STR_IDSeal_Quest_NPC_Da) | 209793:IDSeal_Scene_21_QuestNPC_Da(STR_IDSeal_Quest_NPC_Da) | 209795:IDSeal_Scene_22_QuestNPC_Da(STR_IDSeal_Quest_NPC_Da) | 209803:IDSeal_Scene_26_QuestNPC_Da(STR_IDSeal_Quest_NPC_Da) | 209804:IDSeal_Scene_27_QuestNPC_Da(STR_IDSeal_Quest_NPC_Da) | 209805:IDSeal_Scene_28_QuestNPC_Da(STR_IDSeal_Quest_NPC_Da) | 209806:IDSeal_Scene_29_QuestNPC_Da(STR_IDSeal_Quest_NPC_Da) | 209883:IDSeal_Q_NPC_Quest_Da_01(STR_IDSeal_Q_NPC_Quest_Da) | 209884:IDSeal_Q_NPC_Quest_Da_02(STR_IDSeal_Q_NPC_Quest_Da) | 209885:IDSeal_Q_NPC_Quest_Da_03(STR_IDSeal_Q_NPC_Quest_Da) | 209886:IDSeal_Q_NPC_Quest_Da_04(STR_IDSeal_Q_NPC_Quest_Da)
28973,219728,峡谷拉菲利玛,STR_DF5_E2_FlyingWorm_ED_60_n,219729,219729:DF5_E2_FlyingWorm_ED_61_n(STR_DF5_E2_FlyingWorm_ED_61_n)
28974,219746,红鳞巴拉努斯,STR_DF5_G_Varanus_61_An,219747,219747:DF5_G_Varanus_62_An(STR_DF5_G_Varanus_62_An)
28975,233903,黑枝奥格林特,STR_BLDF4_Advance_FakeTree_65_An,284927,284927:BLDF4_Advance_FakeTree_65_An(STR_BLDF4_Advance_FakeTree_65_An)
28975,233904,阴险的湿地希佩托,STR_BLDF4_Advance_Xipeto_Drana_65_An,284928,284928:BLDF4_Advance_Xipeto_Drana_65_An(STR_BLDF4_Advance_Xipeto_Drana_65_An)
28975,233905,哥尔哈迪欧纳埃,STR_BLDF4_Advance_Dionaea_65_An,284929,284929:BLDF4_Advance_Dionaea_65_An(STR_BLDF4_Advance_Dionaea_65_An)
28975,233906,锯齿龙蜥兽,STR_BLDF4_Advance_FrillFaimam_65_n,284930,284930:BLDF4_Advance_FrillFaimam_65_n(STR_BLDF4_Advance_FrillFaimam_65_n)
28977,233903,黑枝奥格林特,STR_BLDF4_Advance_FakeTree_65_An,284927,284927:BLDF4_Advance_FakeTree_65_An(STR_BLDF4_Advance_FakeTree_65_An)
28977,233904,阴险的湿地希佩托,STR_BLDF4_Advance_Xipeto_Drana_65_An,284928,284928:BLDF4_Advance_Xipeto_Drana_65_An(STR_BLDF4_Advance_Xipeto_Drana_65_An)
28977,233905,哥尔哈迪欧纳埃,STR_BLDF4_Advance_Dionaea_65_An,284929,284929:BLDF4_Advance_Dionaea_65_An(STR_BLDF4_Advance_Dionaea_65_An)
28977,233906,锯齿龙蜥兽,STR_BLDF4_Advance_FrillFaimam_65_n,284930,284930:BLDF4_Advance_FrillFaimam_65_n(STR_BLDF4_Advance_FrillFaimam_65_n)
28990,806079,佩莱格兰,STR_NPC_DF6_Feregran_E,806080 806149 806289 806290 806572 806576 806578 806721 806724 806726 835260,806080:IDF6_OP_Feregran_E(STR_NPC_IDF6_OP_Feregran_E) | 806149:IDEternity_Q_Feregran_E(STR_NPC_IDEternity_Q_Feregran_E) | 806289:IDEternity_02_Feregran01_E(STR_NPC_IDEternity_02_Feregran01_E) | 806290:IDEternity_02_Feregran02_E(STR_NPC_IDEternity_02_Feregran02_E) | 806572:IDEternity_03_Feregran01_E(STR_NPC_IDEternity_03_Feregran01_E) | 806576:IDEternity_03_Feregran02_E(STR_NPC_IDEternity_03_Feregran02_E) | 806578:IDEternity_03_Feregran03_E(STR_NPC_IDEternity_03_Feregran03_E) | 806721:IDEternity_03_Event_NPC_Da_05(STR_NPC_IDEternity_03_Feregran02_E) | 806724:IDEternity_03_Event_NPC_Da_08(STR_NPC_IDEternity_03_Feregran02_E) | 806726:IDEternity_03_Event_NPC_Da_10(STR_NPC_IDEternity_03_Feregran02_E) | 835260:IDEternity_03_Feregran03_E_Event(STR_NPC_IDEternity_03_Feregran03_E)
28992,806079,佩莱格兰,STR_NPC_DF6_Feregran_E,806080 806149 806289 806290 806572 806576 806578 806721 806724 806726 835260,806080:IDF6_OP_Feregran_E(STR_NPC_IDF6_OP_Feregran_E) | 806149:IDEternity_Q_Feregran_E(STR_NPC_IDEternity_Q_Feregran_E) | 806289:IDEternity_02_Feregran01_E(STR_NPC_IDEternity_02_Feregran01_E) | 806290:IDEternity_02_Feregran02_E(STR_NPC_IDEternity_02_Feregran02_E) | 806572:IDEternity_03_Feregran01_E(STR_NPC_IDEternity_03_Feregran01_E) | 806576:IDEternity_03_Feregran02_E(STR_NPC_IDEternity_03_Feregran02_E) | 806578:IDEternity_03_Feregran03_E(STR_NPC_IDEternity_03_Feregran03_E) | 806721:IDEternity_03_Event_NPC_Da_05(STR_NPC_IDEternity_03_Feregran02_E) | 806724:IDEternity_03_Event_NPC_Da_08(STR_NPC_IDEternity_03_Feregran02_E) | 806726:IDEternity_03_Event_NPC_Da_10(STR_NPC_IDEternity_03_Feregran02_E) | 835260:IDEternity_03_Feregran03_E_Event(STR_NPC_IDEternity_03_Feregran03_E)
28994,220450,支配实体的阿克哈尔,STR_IDF6_Dragon_Messenger_69_Ah,220518,220518:IDF6_Dragon_Messenger_Event(STR_IDF6_Dragon_Messenger_69_Ah)
28994,857974,阿克哈尔保护装置,STR_BIDF6_Dragon_Artifact_Boost_A,857975 857976 857979,857975:BIDF6_Dragon_Artifact_Boost_B(STR_BIDF6_Dragon_Artifact_Boost_B) | 857976:BIDF6_Dragon_Artifact_Boost_C(STR_BIDF6_Dragon_Artifact_Boost_C) | 857979:BIDF6_Dragon_Teleport_NPC(STR_BIDF6_Dragon_Teleport_NPC)
28994,806079,佩莱格兰,STR_NPC_DF6_Feregran_E,806080 806149 806289 806290 806572 806576 806578 806721 806724 806726 835260,806080:IDF6_OP_Feregran_E(STR_NPC_IDF6_OP_Feregran_E) | 806149:IDEternity_Q_Feregran_E(STR_NPC_IDEternity_Q_Feregran_E) | 806289:IDEternity_02_Feregran01_E(STR_NPC_IDEternity_02_Feregran01_E) | 806290:IDEternity_02_Feregran02_E(STR_NPC_IDEternity_02_Feregran02_E) | 806572:IDEternity_03_Feregran01_E(STR_NPC_IDEternity_03_Feregran01_E) | 806576:IDEternity_03_Feregran02_E(STR_NPC_IDEternity_03_Feregran02_E) | 806578:IDEternity_03_Feregran03_E(STR_NPC_IDEternity_03_Feregran03_E) | 806721:IDEternity_03_Event_NPC_Da_05(STR_NPC_IDEternity_03_Feregran02_E) | 806724:IDEternity_03_Event_NPC_Da_08(STR_NPC_IDEternity_03_Feregran02_E) | 806726:IDEternity_03_Event_NPC_Da_10(STR_NPC_IDEternity_03_Feregran02_E) | 835260:IDEternity_03_Feregran03_E_Event(STR_NPC_IDEternity_03_Feregran03_E)
28996,243683,军团长塔哈巴塔,STR_IDLF1_T_Tahabata_Named_73_Ah,219358 243791 244031 283052,219358:IDTiamat_Tahabata_Named_60_Ah(STR_IDTiamat_Tahabata_Named_60_Ah) | 243791:IDF6_LF1_Thahbata_SpurtDmg_Noshow(STR_IDF6_LF1_Thahbata_SpurtDmg_Noshow) | 244031:IDF6_T_Thor_HighVoltageDmg(STR_IDTiamat_Thor_HighVoltageAreaDmg) | 283052:IDTiamat_Thor_HighVoltageDmg(STR_IDTiamat_Thor_HighVoltageAreaDmg)
28996,703290,黑暗孢子路铁栅栏,STR_IDLF1_T_Barricade_Dragon_01,703291 703293 703296 703298 703300 834852 834853 834854 834855 834856,703291:IDLF1_T_Barricade_Dragon_02(STR_IDLF1_T_Barricade_Dragon_02) | 703293:IDLF1_T_Barricade_Dragon_04(STR_IDLF1_T_Barricade_Dragon_04) | 703296:IDLF1_T_Barricade_Dragon_05(STR_IDLF1_T_Barricade_Dragon_05) | 703298:IDLF1_T_Barricade_Dragon_07(STR_IDLF1_T_Barricade_Dragon_07) | 703300:IDLF1_T_Barricade_Dragon_09(STR_IDLF1_T_Barricade_Dragon_09) | 834852:Ab1_IDBarricade_shugo_01(STR_IDLF1_T_Barricade_Dragon_01) | 834853:Ab1_IDBarricade_shugo_02(STR_IDLF1_T_Barricade_Dragon_01) | 834854:Ab1_IDBarricade_shugo_03(STR_IDLF1_T_Barricade_Dragon_01) | 834855:Ab1_IDBarricade_shugo_04(STR_IDLF1_T_Barricade_Dragon_01) | 834856:Ab1_IDBarricade_shugo_05(STR_IDLF1_T_Barricade_Dragon_01)
28996,703292,特姆利亚废矿入口铁栅栏,STR_IDLF1_T_Barricade_Dragon_03,703297 703299 703301,703297:IDLF1_T_Barricade_Dragon_06(STR_IDLF1_T_Barricade_Dragon_06) | 703299:IDLF1_T_Barricade_Dragon_08(STR_IDLF1_T_Barricade_Dragon_08) | 703301:IDLF1_T_Barricade_Dragon_10(STR_IDLF1_T_Barricade_Dragon_10)
28996,806079,佩莱格兰,STR_NPC_DF6_Feregran_E,806080 806149 806289 806290 806572 806576 806578 806721 806724 806726 835260,806080:IDF6_OP_Feregran_E(STR_NPC_IDF6_OP_Feregran_E) | 806149:IDEternity_Q_Feregran_E(STR_NPC_IDEternity_Q_Feregran_E) | 806289:IDEternity_02_Feregran01_E(STR_NPC_IDEternity_02_Feregran01_E) | 806290:IDEternity_02_Feregran02_E(STR_NPC_IDEternity_02_Feregran02_E) | 806572:IDEternity_03_Feregran01_E(STR_NPC_IDEternity_03_Feregran01_E) | 806576:IDEternity_03_Feregran02_E(STR_NPC_IDEternity_03_Feregran02_E) | 806578:IDEternity_03_Feregran03_E(STR_NPC_IDEternity_03_Feregran03_E) | 806721:IDEternity_03_Event_NPC_Da_05(STR_NPC_IDEternity_03_Feregran02_E) | 806724:IDEternity_03_Event_NPC_Da_08(STR_NPC_IDEternity_03_Feregran02_E) | 806726:IDEternity_03_Event_NPC_Da_10(STR_NPC_IDEternity_03_Feregran02_E) | 835260:IDEternity_03_Feregran03_E_Event(STR_NPC_IDEternity_03_Feregran03_E)
29001,204052,毕达尔,STR_NPC_Vidar,220942 221253,220942:Dreadgion_Vidar(STR_NPC_Vidar) | 221253:Dreadgion_Vidar_SP(STR_NPC_Vidar)
29003,204052,毕达尔,STR_NPC_Vidar,220942 221253,220942:Dreadgion_Vidar(STR_NPC_Vidar) | 221253:Dreadgion_Vidar_SP(STR_NPC_Vidar)
29004,204075,巴黛尔,STR_NPC_Balder,220935 221246,220935:Dreadgion_Balder(STR_NPC_Balder) | 221246:Dreadgion_BAlder_SP(STR_NPC_Balder)
29004,798700,盎格鲁普,STR_NPC_Angulof,221526 221532,221526:Dreadgion_Event_Guard_Da_02(STR_NPC_Angulof) | 221532:Dreadgion_Event_Guard_Da_02_SP(STR_NPC_Angulof)
29004,204053,克巴西日,STR_NPC_Kvasir,220949 221260,220949:Dreadgion_Kvasir(STR_NPC_Kvasir) | 221260:Dreadgion_Kvasir_SP(STR_NPC_Kvasir)
29009,798800,阿盖希亚,STR_NPC_Agehia,221527 221533,221527:Dreadgion_Event_Guard_Da_03(STR_NPC_Agehia) | 221533:Dreadgion_Event_Guard_Da_03_SP(STR_NPC_Agehia)
29015,798800,阿盖希亚,STR_NPC_Agehia,221527 221533,221527:Dreadgion_Event_Guard_Da_03(STR_NPC_Agehia) | 221533:Dreadgion_Event_Guard_Da_03_SP(STR_NPC_Agehia)
29021,798800,阿盖希亚,STR_NPC_Agehia,221527 221533,221527:Dreadgion_Event_Guard_Da_03(STR_NPC_Agehia) | 221533:Dreadgion_Event_Guard_Da_03_SP(STR_NPC_Agehia)
29027,798800,阿盖希亚,STR_NPC_Agehia,221527 221533,221527:Dreadgion_Event_Guard_Da_03(STR_NPC_Agehia) | 221533:Dreadgion_Event_Guard_Da_03_SP(STR_NPC_Agehia)
29033,798800,阿盖希亚,STR_NPC_Agehia,221527 221533,221527:Dreadgion_Event_Guard_Da_03(STR_NPC_Agehia) | 221533:Dreadgion_Event_Guard_Da_03_SP(STR_NPC_Agehia)
29039,798800,阿盖希亚,STR_NPC_Agehia,221527 221533,221527:Dreadgion_Event_Guard_Da_03(STR_NPC_Agehia) | 221533:Dreadgion_Event_Guard_Da_03_SP(STR_NPC_Agehia)
29043,214427,红色迪欧纳埃,STR_DF2A_DionaeaSwampD_45_An,214428,214428:DF2A_DionaeaSwampD_46_An(STR_DF2A_DionaeaSwampD_46_An)
29043,214428,红色迪欧纳埃,STR_DF2A_DionaeaSwampD_46_An,214427,214427:DF2A_DionaeaSwampD_45_An(STR_DF2A_DionaeaSwampD_45_An)
29047,204052,毕达尔,STR_NPC_Vidar,220942 221253,220942:Dreadgion_Vidar(STR_NPC_Vidar) | 221253:Dreadgion_Vidar_SP(STR_NPC_Vidar)
29050,204052,毕达尔,STR_NPC_Vidar,220942 221253,220942:Dreadgion_Vidar(STR_NPC_Vidar) | 221253:Dreadgion_Vidar_SP(STR_NPC_Vidar)
29056,204052,毕达尔,STR_NPC_Vidar,220942 221253,220942:Dreadgion_Vidar(STR_NPC_Vidar) | 221253:Dreadgion_Vidar_SP(STR_NPC_Vidar)
29058,798800,阿盖希亚,STR_NPC_Agehia,221527 221533,221527:Dreadgion_Event_Guard_Da_03(STR_NPC_Agehia) | 221533:Dreadgion_Event_Guard_Da_03_SP(STR_NPC_Agehia)
29064,204075,巴黛尔,STR_NPC_Balder,220935 221246,220935:Dreadgion_Balder(STR_NPC_Balder) | 221246:Dreadgion_BAlder_SP(STR_NPC_Balder)
29064,204053,克巴西日,STR_NPC_Kvasir,220949 221260,220949:Dreadgion_Kvasir(STR_NPC_Kvasir) | 221260:Dreadgion_Kvasir_SP(STR_NPC_Kvasir)
29065,204075,巴黛尔,STR_NPC_Balder,220935 221246,220935:Dreadgion_Balder(STR_NPC_Balder) | 221246:Dreadgion_BAlder_SP(STR_NPC_Balder)
29065,204053,克巴西日,STR_NPC_Kvasir,220949 221260,220949:Dreadgion_Kvasir(STR_NPC_Kvasir) | 221260:Dreadgion_Kvasir_SP(STR_NPC_Kvasir)
29074,801222,哈度布兰特,STR_NPC_DC1_Hadubrand_M,220953 221264,220953:Dreadgion_DC1_Hadubrand_M(STR_NPC_DC1_Hadubrand_M) | 221264:Dreadgion_DC1_Hadubrand_M_SP(STR_NPC_DC1_Hadubrand_M)
29075,801223,布林希尔德,STR_NPC_DC1_Brinhild_M,220946 221257,220946:Dreadgion_DC1_Brinhild_M(STR_NPC_DC1_Brinhild_M) | 221257:Dreadgion_DC1_Brinhild_M_SP(STR_NPC_DC1_Brinhild_M)
29078,801222,哈度布兰特,STR_NPC_DC1_Hadubrand_M,220953 221264,220953:Dreadgion_DC1_Hadubrand_M(STR_NPC_DC1_Hadubrand_M) | 221264:Dreadgion_DC1_Hadubrand_M_SP(STR_NPC_DC1_Hadubrand_M)
29079,805717,普兹兰,STR_NPC_DC1_D_exceed_key_buyer,805721 805723,805721:DC1_D_exceed_key_buyer_02(STR_NPC_DC1_D_exceed_key_buyer) | 805723:DC1_D_exceed_key_buyer_03(STR_NPC_DC1_D_exceed_key_buyer)
29080,805721,普兹兰,STR_NPC_DC1_D_exceed_key_buyer,805717 805723,805717:DC1_D_exceed_key_buyer(STR_NPC_DC1_D_exceed_key_buyer) | 805723:DC1_D_exceed_key_buyer_03(STR_NPC_DC1_D_exceed_key_buyer)
29081,805723,普兹兰,STR_NPC_DC1_D_exceed_key_buyer,805717 805721,805717:DC1_D_exceed_key_buyer(STR_NPC_DC1_D_exceed_key_buyer) | 805721:DC1_D_exceed_key_buyer_02(STR_NPC_DC1_D_exceed_key_buyer)
29631,205150,苏尔特,STR_NPC_Surt,209476,209476:DirectPortal_Surt(STR_NPC_DirectPortal_Surt)
29632,205150,苏尔特,STR_NPC_Surt,209476,209476:DirectPortal_Surt(STR_NPC_DirectPortal_Surt)
29633,205150,苏尔特,STR_NPC_Surt,209476,209476:DirectPortal_Surt(STR_NPC_DirectPortal_Surt)
29636,205150,苏尔特,STR_NPC_Surt,209476,209476:DirectPortal_Surt(STR_NPC_DirectPortal_Surt)
30002,215660,地下要塞战斗兵,STR_LF4_B6_FanaticFi_53_An,215661,215661:LF4_B6_FanaticFi_54_An(STR_LF4_B6_FanaticFi_54_An)
30002,215661,地下要塞战斗兵,STR_LF4_B6_FanaticFi_54_An,215660,215660:LF4_B6_FanaticFi_53_An(STR_LF4_B6_FanaticFi_53_An)
30002,215662,地下要塞前哨兵,STR_LF4_B6_FanaticKn_53_An,215663,215663:LF4_B6_FanaticKn_54_An(STR_LF4_B6_FanaticKn_54_An)
30002,215663,地下要塞前哨兵,STR_LF4_B6_FanaticKn_54_An,215662,215662:LF4_B6_FanaticKn_53_An(STR_LF4_B6_FanaticKn_53_An)
30002,215664,地下要塞奇袭兵,STR_LF4_B6_FanaticAs_53_An,215665,215665:LF4_B6_FanaticAs_54_An(STR_LF4_B6_FanaticAs_54_An)
30002,215665,地下要塞奇袭兵,STR_LF4_B6_FanaticAs_54_An,215664,215664:LF4_B6_FanaticAs_53_An(STR_LF4_B6_FanaticAs_53_An)
30002,215666,地下要塞警戒兵,STR_LF4_B6_FanaticRa_53_An,215667,215667:LF4_B6_FanaticRa_54_An(STR_LF4_B6_FanaticRa_54_An)
30002,215667,地下要塞警戒兵,STR_LF4_B6_FanaticRa_54_An,215666,215666:LF4_B6_FanaticRa_53_An(STR_LF4_B6_FanaticRa_53_An)
30002,215668,地下要塞黑术士,STR_LF4_B6_FanaticWi_53_An,215669,215669:LF4_B6_FanaticWi_54_An(STR_LF4_B6_FanaticWi_54_An)
30002,215669,地下要塞黑术士,STR_LF4_B6_FanaticWi_54_An,215668,215668:LF4_B6_FanaticWi_53_An(STR_LF4_B6_FanaticWi_53_An)
30002,215670,地下要塞元素术士,STR_LF4_B6_FanaticEl_53_An,215671,215671:LF4_B6_FanaticEl_54_An(STR_LF4_B6_FanaticEl_54_An)
30002,215671,地下要塞元素术士,STR_LF4_B6_FanaticEl_54_An,215670,215670:LF4_B6_FanaticEl_53_An(STR_LF4_B6_FanaticEl_53_An)
30002,215672,地下要塞治疗师,STR_LF4_B6_FanaticPr_53_An,215673,215673:LF4_B6_FanaticPr_54_An(STR_LF4_B6_FanaticPr_54_An)
30002,215673,地下要塞治疗师,STR_LF4_B6_FanaticPr_54_An,215672,215672:LF4_B6_FanaticPr_53_An(STR_LF4_B6_FanaticPr_53_An)
30002,215674,地下要塞修道僧,STR_LF4_B6_FanaticCh_53_An,215675,215675:LF4_B6_FanaticCh_54_An(STR_LF4_B6_FanaticCh_54_An)
30002,215675,地下要塞修道僧,STR_LF4_B6_FanaticCh_54_An,215674,215674:LF4_B6_FanaticCh_53_An(STR_LF4_B6_FanaticCh_53_An)
