quest_id,condition,step_section,counter_section,required,source_type,monster_count,monsters
23926,Progress(SECTION_0==0; SECTION_1<10),0,1,10,simpleQuest,20,ab1_1141_guard_dr_a_1 ab1_1141_guard_dr_a_2 ab1_1141_guard_dr_a_3 ab1_1141_guard_dr_a_4 ab1_1141_guard_dr_a_5 ab1_1141_guard_dr_b_1 ab1_1141_guard_dr_b_2 ab1_1141_guard_dr_b_3 ab1_1141_guard_dr_b_4 ab1_1141_guard_dr_b_5 ab1_1142_guard_dr_a_5 ab1_1142_guard_dr_b_5 ab1_1143_guard_dr_a_5 ab1_1143_guard_dr_b_5 ab1_1144_guard_dr_a_5 ab1_1144_guard_dr_b_5 ab1_1145_guard_dr_a_5 ab1_1145_guard_dr_b_5 ab1_1146_guard_dr_a_5 ab1_1146_guard_dr_b_5
23927,Progress(SECTION_0==0; SECTION_1<3),0,1,3,simpleQuest,5,ab1_1141_guardh_dr_a_1 ab1_1141_guardh_dr_a_2 ab1_1141_guardh_dr_a_3 ab1_1141_guardh_dr_a_4 ab1_1141_guardh_dr_a_5
23928,Progress(SECTION_0==0; SECTION_1<1),0,1,1,simpleQuest,2,ab1_1141_door_dr ab1_1141_door_dr_ma ab1_1141_door_f_dr ab1_1141_door_f_dr_ma
23930,Progress(SECTION_0==0; SECTION_1<10),0,1,10,simpleQuest,5,ab1_carrierdrop_ra_1 ab1_carrierdroph_ra_1 ab1_1221_guard_g_r_65_new1 ab1_carrierdrop_ra_2 ab1_carrierdroph_ra_2 ab1_1221_guard_g_r_65_new2 ab1_carrierdrop_ra_3 ab1_carrierdroph_ra_3 ab1_1221_guard_g_r_65_new3 ab1_carrierdrop_ra_4 ab1_carrierdroph_ra_4 ab1_1221_guard_g_r_65_new4 ab1_carrierdrop_ra_5 ab1_carrierdroph_ra_5 ab1_1221_guard_g_r_65_new5
23931,Progress(SECTION_0==0; SECTION_1<3),0,1,3,simpleQuest,5,ab1_1221_commander_g_a_65_new1 ab1_1221_commander_g_a_65_new2 ab1_1221_commander_g_a_65_new3 ab1_1221_commander_g_a_65_new4 ab1_1221_commander_g_a_65_new5
23932,Progress(SECTION_0==0; SECTION_1<1),0,1,1,simpleQuest,1,ab1_1221_door_dr
23933,Progress(SECTION_0==0; SECTION_1<10),0,1,10,simpleQuest,5,ab1_1241_guard_g_r_65_new1 ab1_1241_guard_g_r_65_new2 ab1_1241_guard_g_r_65_new3 ab1_1241_guard_g_r_65_new4 ab1_1241_guard_g_r_65_new5
23934,Progress(SECTION_0==0; SECTION_1<3),0,1,3,simpleQuest,5,ab1_1241_commander_g_a_65_new1 ab1_1241_commander_g_a_65_new2 ab1_1241_commander_g_a_65_new3 ab1_1241_commander_g_a_65_new4 ab1_1241_commander_g_a_65_new5
23935,Progress(SECTION_0==0; SECTION_1<1),0,1,1,simpleQuest,1,ab1_1241_door_dr
23936,Progress(SECTION_0==0; SECTION_1<10),0,1,10,simpleQuest,5,ab1_1231_guard_g_r_65_new1 ab1_1231_guard_g_r_65_new2 ab1_1231_guard_g_r_65_new3 ab1_1231_guard_g_r_65_new4 ab1_1231_guard_g_r_65_new5
23937,Progress(SECTION_0==0; SECTION_1<3),0,1,3,simpleQuest,5,ab1_1231_commander_g_a_65_new1 ab1_1231_commander_g_a_65_new2 ab1_1231_commander_g_a_65_new3 ab1_1231_commander_g_a_65_new4 ab1_1231_commander_g_a_65_new5
23938,Progress(SECTION_0==0; SECTION_1<1),0,1,1,simpleQuest,1,ab1_1231_door_dr
23940,Progress(SECTION_0==0; SECTION_1<10),0,1,10,simpleQuest,6,ldf5_fortress_7011_guard_kn_miston_dr_1 ldf5_fortress_7011_guard_kn_miston_dr_2 ldf5_fortress_7011_guard_kn_miston_dr_3 ldf5_fortress_7011_guard_kn_miston_dr_4 ldf5_fortress_7011_guard_kn_miston_dr_5 ldf5_fortress_guardbase_dr_kn_65_ae
23941,Progress(SECTION_0==0; SECTION_1<1),0,1,1,simpleQuest,3,ldf5_fortress_7011_gbboss_fi_dr_65_ah ldf5_fortress_7011_gbboss_fi_1_dr_65_ah ldf5_fortress_7011_gbboss_ra_dr_65_ah ldf5_fortress_7011_gbboss_ra_1_dr_65_ah ldf5_fortress_7011_gbboss_wi_dr_65_ah ldf5_fortress_7011_gbboss_wi_1_dr_65_ah
23942,Progress(SECTION_0==0; SECTION_1<1),0,1,1,simpleQuest,1,ldf5_fortress_7011_door_dr
23943,Progress(SECTION_0==0; SECTION_1<10),0,1,10,simpleQuest,6,ab1_1011_outside_guard_as_dr_1 ab1_1011_outside_guard_as_dr_2 ab1_1011_outside_guard_as_dr_3 ab1_1011_outside_guard_as_dr_4 ab1_1011_outside_guard_as_dr_5 ab1_1011_outside_guard_ra_dr_1 ab1_1011_outside_guard_ra_dr_2 ab1_1011_outside_guard_ra_dr_3 ab1_1011_outside_guard_ra_dr_4 ab1_1011_outside_guard_ra_dr_5 ab1_1011_outside_guard_wi_dr_1 ab1_1011_outside_guard_wi_dr_2 ab1_1011_outside_guard_wi_dr_3 ab1_1011_outside_guard_wi_dr_4 ab1_1011_outside_guard_wi_dr_5 ab1_1011_inside_guard_as_dr_1 ab1_1011_inside_guard_as_dr_2 ab1_1011_inside_guard_as_dr_3 ab1_1011_inside_guard_as_dr_4 ab1_1011_inside_guard_as_dr_5 ab1_1011_inside_guard_ra_dr_1 ab1_1011_inside_guard_ra_dr_2 ab1_1011_inside_guard_ra_dr_3 ab1_1011_inside_guard_ra_dr_4 ab1_1011_inside_guard_ra_dr_5 ab1_1011_inside_guard_wi_dr_1 ab1_1011_inside_guard_wi_dr_2 ab1_1011_inside_guard_wi_dr_3 ab1_1011_inside_guard_wi_dr_4 ab1_1011_inside_guard_wi_dr_5
23944,Progress(SECTION_0==0; SECTION_1<3),0,1,3,simpleQuest,2,ab1_1011_outside_guard_fi_dr_1 ab1_1011_outside_guard_fi_dr_2 ab1_1011_outside_guard_fi_dr_3 ab1_1011_outside_guard_fi_dr_4 ab1_1011_outside_guard_fi_dr_5 ab1_1011_inside_guard_fi_dr_1 ab1_1011_inside_guard_fi_dr_2 ab1_1011_inside_guard_fi_dr_3 ab1_1011_inside_guard_fi_dr_4 ab1_1011_inside_guard_fi_dr_5
23946,Progress(SECTION_0==0; SECTION_1<1),0,1,1,simpleQuest,5,ab1_1011_boss_dr_1 ab1_1011_boss_dr_2 ab1_1011_boss_dr_3 ab1_1011_boss_dr_4 ab1_1011_boss_dr_5
23947,Progress(SECTION_0==0; SECTION_1<1),0,1,1,simpleQuest,4,ab1_1011_page2_guard_fi_dr ab1_1011_page2_guard_wi_dr ab1_1011_page2_guard_as_dr ab1_1011_page2_guard_ra_dr
23955,Progress(SECTION_0==0; SECTION_1<5),0,1,5,simpleQuest,1,idab1_ere_4floor_drakan_fi_73_an idab1_ere_3floor_drakan_fi_73_an idab1_ere_2floor_drakan_fi_73_an idab1_ere_1floor_drakan_fi_73_an idab1_ere_4key_drakan_fi_73_an idab1_ere_3key_drakan_fi_73_an idab1_ere_2key_drakan_fi_73_an idab1_ere_1key_drakan_fi_73_an idab1_ere_abuse_drakan_fi_73_an idab1_ere_drakan_prison_fi_73_an idab1_ere_drakan_talk_fi_73_an idab1_ere_drakan_torture_fi_73_an idab1_ere_drakan_sleep_fi_73_an idab1_ere_drakan_box_fi_73_an idab1_ere_drakan_woker_fi_74_ae idab1_ere_1round_4key_d_fi_73_an
23963,Progress(SECTION_0==0; SECTION_1<1),0,1,1,simpleQuest,2,ideternity_war_6_buff_named_75_ah ideternity_war_12_buff_named_75_ah
23964,Progress(SECTION_0==0; SECTION_1<1),0,1,1,simpleQuest,1,ideternity_war_opboss_l_kn_75_al
23966,Progress(SECTION_0==0; SECTION_1<1),0,1,1,simpleQuest,2,ideternity_war_score_named_01_75_ah ideternity_war_score_named_02_75_ah
23973,Progress(SECTION_0==0; SECTION_1<1),0,1,1,simpleQuest,2,ideternity_war_6_buff_named_55_ah ideternity_war_12_buff_named_55_ah
23974,Progress(SECTION_0==0; SECTION_1<1),0,1,1,simpleQuest,1,ideternity_war_opboss_l_kn_55_al
23976,Progress(SECTION_0==0; SECTION_1<1),0,1,1,simpleQuest,2,ideternity_war_score_named_01_55_ah ideternity_war_score_named_02_55_ah
24252,Progress(SECTION_0==0; SECTION_1<1),0,1,1,simpleQuest,1,iddf3_nagawiengineernamedd_47_ae_sp
24277,Progress(SECTION_0==0; SECTION_1<7),0,1,7,simpleQuest,1,souledstonedrenmd_34_ae souledstonearenmd_35_ae shadowstalkerrenamed_34_ae shadowstalkernamedd_35_ae samnamedd_35_ae rollingwhillnamedd_36_ae gargoyledf2named_36_ae
25002,Progress(SECTION_0==0; SECTION_1<10),0,1,10,simpleQuest,2,df5_a_cherubim_55_n df5_a_cherubim_56_n
25010,Progress(SECTION_0==0; SECTION_1<10),0,1,10,simpleQuest,2,df5_b_harpy_56_an df5_b_harpy_57_an
25032,Progress(SECTION_0==0; SECTION_1<1),0,1,1,simpleQuest,1,df5_c_qmerman_nm_as_58_an
25060,Progress(SECTION_0==0; SECTION_1<1),0,1,1,simpleQuest,1,df5_e_questvritra_fi_60_an
25090,Progress(SECTION_0==0; SECTION_1<1),0,1,1,simpleQuest,1,df5_j_questtauric_64_an
25093,Progress(SECTION_0==0; SECTION_1<1),0,1,1,simpleQuest,1,df5_j_questoctaside_queen_64_an
25201,Progress(SECTION_0==0; SECTION_1<10),0,1,10,simpleQuest,2,df5_p1_newmerman_fi_normal_58_ae df5_p1_newmerman_fi_normal_59_ae df5_p1_newmerman_fi_normal_60_ae df5_p1_newmerman_fi_knee_58_ae df5_p1_newmerman_fi_sleep_59_ae df5_p1_newmerman_fi_direct_60_ae df5_p1_newmerman_as_normal_58_ae df5_p1_newmerman_as_normal_59_ae df5_p1_newmerman_as_normal_60_ae df5_p1_newmerman_as_knee_58_ae df5_p1_newmerman_as_sleep_59_ae df5_p1_newmerman_as_direct_60_ae df5_p1_newmerman_as_hide_60_ae
25202,Progress(SECTION_0==0; SECTION_1<10),0,1,10,simpleQuest,2,df5_p1_newmerman_pr_normal_58_ae df5_p1_newmerman_pr_normal_59_ae df5_p1_newmerman_pr_normal_60_ae df5_p1_newmerman_pr_knee_58_ae df5_p1_newmerman_pr_sleep_59_ae df5_p1_newmerman_pr_direct_60_ae df5_p1_newmerman_wi_normal_58_ae df5_p1_newmerman_wi_normal_59_ae df5_p1_newmerman_wi_normal_60_ae df5_p1_newmerman_wi_knee_58_ae df5_p1_newmerman_wi_sleep_59_ae df5_p1_newmerman_wi_direct_60_ae
25203,Progress(SECTION_0==0; SECTION_1<10),0,1,10,simpleQuest,7,df5_p1_fungy_58_n df5_p1_cellatu_58_an df5_p1_cellatu_59_an df5_p1_cellatu_60_an df5_p1_driton_58_an df5_p1_driton_59_an df5_p1_driton_60_an
25324,Progress(SECTION_0==0; SECTION_1<20),0,1,20,simpleQuest,12,df5_j_tauric_64_an df5_j_tauric_65_an df5_j_octaside_64_an df5_j_octaside_65_an df5_j_varanus_64_an df5_j_varanus_65_an df5_j_frillfaimam_64_an df5_j_frillfaimam_65_an df5_j_worm_horn_64_an df5_j_worm_horn_65_an df5_j_mimic_65_an df5_j_merdion_64_n
25325,Progress(SECTION_0==0; SECTION_1<30),0,1,30,simpleQuest,5,df4_drakanfi_vil_65_ae df4_drakanfi_vil_65_ae_talk df4_drakanfi_vil_65_ae_set df4_drakanfi_vil_65_ae_read df4_drakanfi_vil_65_ae_order df4_sp_drakanfi_vil_55_ae df4_sp_drakanfi_vil_55_ae_talk df4_sp_drakanfi_vil_55_ae_set df4_sp_drakanfi_vil_55_ae_read df4_sp_drakanfi_vil_55_ae_order df4_drakanas_vil_65_ae df4_drakanas_vil_65_ae_talk df4_drakanas_vil_65_ae_set df4_drakanas_vil_65_ae_read df4_drakanas_vil_65_ae_order df4_sp_drakanas_vil_55_ae df4_sp_drakanas_vil_55_ae_talk df4_sp_drakanas_vil_55_ae_set df4_sp_drakanas_vil_55_ae_read df4_sp_drakanas_vil_55_ae_order df4_drakanra_vil_65_ae df4_drakanra_vil_65_ae_talk df4_drakanra_vil_65_ae_set df4_drakanra_vil_65_ae_read df4_drakanra_vil_65_ae_order df4_sp_drakanra_vil_55_ae df4_sp_drakanra_vil_55_ae_talk df4_sp_drakanra_vil_55_ae_set df4_sp_drakanra_vil_55_ae_read df4_sp_drakanra_vil_55_ae_order df4_drakanwi_vil_65_ae df4_drakanwi_vil_65_ae_talk df4_drakanwi_vil_65_ae_set df4_drakanwi_vil_65_ae_read df4_drakanwi_vil_65_ae_order df4_sp_drakanwi_vil_55_ae df4_sp_drakanwi_vil_55_ae_talk df4_sp_drakanwi_vil_55_ae_set df4_sp_drakanwi_vil_55_ae_read df4_sp_drakanwi_vil_55_ae_order df4_drakanpr_vil_65_ae df4_drakanpr_vil_65_ae_talk df4_drakanpr_vil_65_ae_set df4_drakanpr_vil_65_ae_read df4_drakanpr_vil_65_ae_order df4_sp_drakanpr_vil_55_ae df4_sp_drakanpr_vil_55_ae_talk df4_sp_drakanpr_vil_55_ae_set df4_sp_drakanpr_vil_55_ae_read df4_sp_drakanpr_vil_55_ae_order
25326,Progress(SECTION_0==0; SECTION_1<10),0,1,10,simpleQuest,6,lf5_p1_varanus_strong_65_an lf5_p1_xipetorage_strong_65_an lf5_p2_cyclops_strong_65_an lf5_p2_kuillusm_strong_65_an lf5_i_lizardmanfighter_65_an lf5_i_lizardmanranger_65_an
25406,Progress(SECTION_0==0; SECTION_1<4),0,1,4,simpleQuest,1,ab1_fieldctrl_eresh_wi_65_ae
25407,Progress(SECTION_0==0; SECTION_1<4),0,1,4,simpleQuest,1,ab1_fieldctrl_vritra_ra_65_ae
25408,Progress(SECTION_0==0; SECTION_1<4),0,1,4,simpleQuest,1,ab1_fieldctrl_vritra_2_ra_65_ae
25409,Progress(SECTION_0==0; SECTION_1<1),0,1,1,simpleQuest,1,ab1_worldraid_boss_tank_hard_65_al
25410,Progress(SECTION_0==0; SECTION_1<1),0,1,1,simpleQuest,1,ab1_worldraid_boss_tank_hard_65_2_al
25411,Progress(SECTION_0==0; SECTION_1<2),0,1,2,simpleQuest,6,ab1_new_kuillus_rune_2_n_65_an ab1_new_graveknight_equip_2_n_65_ae ab1_new_drake_horn_2_65_ae ab1_new_gargoylenamed_2_65_ae ab1_new_graveknight_equip_3_n_65_ae ab1_new_drake_horn_3_65_ae
25412,Progress(SECTION_0==0; SECTION_1<2),0,1,2,simpleQuest,6,ab1_new_neuth2named_2_65_ah ab1_new_kuillus_rune_3_n_65_an ab1_new_drakenamed_2_65_ah ab1_new_drakenamed_3_65_ah ab1_new_neuth2named_3_65_ah ab1_new_kuillus_rune_4_n_65_an
25413,Progress(SECTION_0==0; SECTION_1<2),0,1,2,simpleQuest,6,ab1_new_brohum_m_sea_2_n_65_an ab1_new_brohum_m_sea_3_n_65_an ab1_new_brohum_m_sea_4_n_65_an ab1_new_graveknight_equip_4_n_65_ae ab1_new_gargoylenamed_3_65_ae ab1_new_gargoylenamed_4_65_ae
25414,Progress(SECTION_0==0; SECTION_1<5),0,1,5,simpleQuest,5,ab1_v01ctrl_li_fi_65_ae ab1_v01ctrl_li_pr_65_ae ab1_v01ctrl_li_ra_65_ae ab1_v01ctrl_li_as_65_ae ab1_v01ctrl_li_wi_65_ae
25415,Progress(SECTION_0==0; SECTION_1<5),0,1,5,simpleQuest,5,ab1_v02ctrl_li_fi_65_ae ab1_v02ctrl_li_pr_65_ae ab1_v02ctrl_li_ra_65_ae ab1_v02ctrl_li_as_65_ae ab1_v02ctrl_li_wi_65_ae
25416,Progress(SECTION_0==0; SECTION_1<5),0,1,5,simpleQuest,5,ab1_v03ctrl_li_fi_65_ae ab1_v03ctrl_li_pr_65_ae ab1_v03ctrl_li_ra_65_ae ab1_v03ctrl_li_as_65_ae ab1_v03ctrl_li_wi_65_ae
25417,Progress(SECTION_0==0; SECTION_1<5),0,1,5,simpleQuest,5,ab1_v04ctrl_li_fi_65_ae ab1_v04ctrl_li_pr_65_ae ab1_v04ctrl_li_ra_65_ae ab1_v04ctrl_li_as_65_ae ab1_v04ctrl_li_wi_65_ae
25418,Progress(SECTION_0==0; SECTION_1<5),0,1,5,simpleQuest,5,ab1_v05ctrl_li_fi_65_ae ab1_v05ctrl_li_pr_65_ae ab1_v05ctrl_li_ra_65_ae ab1_v05ctrl_li_as_65_ae ab1_v05ctrl_li_wi_65_ae
25419,Progress(SECTION_0==0; SECTION_1<5),0,1,5,simpleQuest,5,ab1_v06ctrl_li_fi_65_ae ab1_v06ctrl_li_pr_65_ae ab1_v06ctrl_li_ra_65_ae ab1_v06ctrl_li_as_65_ae ab1_v06ctrl_li_wi_65_ae
25420,Progress(SECTION_0==0; SECTION_1<5),0,1,5,simpleQuest,5,ab1_v13ctrl_li_fi_65_ae ab1_v13ctrl_li_pr_65_ae ab1_v13ctrl_li_ra_65_ae ab1_v13ctrl_li_as_65_ae ab1_v13ctrl_li_wi_65_ae
25421,Progress(SECTION_0==0; SECTION_1<5),0,1,5,simpleQuest,5,ab1_v14ctrl_li_fi_65_ae ab1_v14ctrl_li_pr_65_ae ab1_v14ctrl_li_ra_65_ae ab1_v14ctrl_li_as_65_ae ab1_v14ctrl_li_wi_65_ae
25422,Progress(SECTION_0==0; SECTION_1<5),0,1,5,simpleQuest,5,ab1_v15ctrl_li_fi_65_ae ab1_crotan_v_li_fi_65_01_ae ab1_ramiren_v_li_fi_65_01_ae ab1_crotan_v_li_fi_65_02_ae ab1_ramiren_v_li_fi_65_02_ae ab1_crotan_v_li_fi_65_03_ae ab1_ramiren_v_li_fi_65_03_ae ab1_crotan_v_li_fi_65_04_ae ab1_ramiren_v_li_fi_65_04_ae ab1_crotan_v_li_fi_65_05_ae ab1_ramiren_v_li_fi_65_05_ae ab1_crotan_v_li_fi_65_06_ae ab1_ramiren_v_li_fi_65_06_ae ab1_v15ctrl_li_pr_65_ae ab1_crotan_v_li_pr_65_01_ae ab1_ramiren_v_li_pr_65_01_ae ab1_crotan_v_li_pr_65_02_ae ab1_ramiren_v_li_pr_65_02_ae ab1_crotan_v_li_pr_65_03_ae ab1_ramiren_v_li_pr_65_03_ae ab1_crotan_v_li_pr_65_04_ae ab1_ramiren_v_li_pr_65_04_ae ab1_crotan_v_li_pr_65_05_ae ab1_ramiren_v_li_pr_65_05_ae ab1_crotan_v_li_pr_65_06_ae ab1_ramiren_v_li_pr_65_06_ae ab1_v15ctrl_li_ra_65_ae ab1_crotan_v_li_ra_65_01_ae ab1_ramiren_v_li_ra_65_01_ae ab1_crotan_v_li_ra_65_02_ae ab1_ramiren_v_li_ra_65_02_ae ab1_crotan_v_li_ra_65_03_ae ab1_ramiren_v_li_ra_65_03_ae ab1_crotan_v_li_ra_65_04_ae ab1_ramiren_v_li_ra_65_04_ae ab1_crotan_v_li_ra_65_05_ae ab1_ramiren_v_li_ra_65_05_ae ab1_crotan_v_li_ra_65_06_ae ab1_ramiren_v_li_ra_65_06_ae ab1_v15ctrl_li_as_65_ae ab1_crotan_v_li_as_65_01_ae ab1_ramiren_v_li_as_65_01_ae ab1_crotan_v_li_as_65_02_ae ab1_ramiren_v_li_as_65_02_ae ab1_crotan_v_li_as_65_03_ae ab1_ramiren_v_li_as_65_03_ae ab1_crotan_v_li_as_65_04_ae ab1_ramiren_v_li_as_65_04_ae ab1_crotan_v_li_as_65_05_ae ab1_ramiren_v_li_as_65_05_ae ab1_crotan_v_li_as_65_06_ae ab1_ramiren_v_li_as_65_06_ae ab1_v15ctrl_li_wi_65_ae ab1_crotan_v_li_wi_65_01_ae ab1_ramiren_v_li_wi_65_01_ae ab1_crotan_v_li_wi_65_02_ae ab1_ramiren_v_li_wi_65_02_ae ab1_crotan_v_li_wi_65_03_ae ab1_ramiren_v_li_wi_65_03_ae ab1_crotan_v_li_wi_65_04_ae ab1_ramiren_v_li_wi_65_04_ae ab1_crotan_v_li_wi_65_05_ae ab1_ramiren_v_li_wi_65_05_ae ab1_crotan_v_li_wi_65_06_ae ab1_ramiren_v_li_wi_65_06_ae
25423,Progress(SECTION_0==0; SECTION_1<5),0,1,5,simpleQuest,5,ab1_v16ctrl_li_fi_65_ae ab1_v16ctrl_li_pr_65_ae ab1_v16ctrl_li_ra_65_ae ab1_v16ctrl_li_as_65_ae ab1_v16ctrl_li_wi_65_ae
25424,Progress(SECTION_0==0; SECTION_1<5),0,1,5,simpleQuest,5,ab1_v07ctrl_li_fi_65_ae ab1_v07ctrl_li_pr_65_ae ab1_v07ctrl_li_ra_65_ae ab1_v07ctrl_li_as_65_ae ab1_v07ctrl_li_wi_65_ae
25425,Progress(SECTION_0==0; SECTION_1<5),0,1,5,simpleQuest,5,ab1_v08ctrl_li_fi_65_ae ab1_v08ctrl_li_pr_65_ae ab1_v08ctrl_li_ra_65_ae ab1_v08ctrl_li_as_65_ae ab1_v08ctrl_li_wi_65_ae
25426,Progress(SECTION_0==0; SECTION_1<5),0,1,5,simpleQuest,5,ab1_v09ctrl_li_fi_65_ae ab1_v09ctrl_li_pr_65_ae ab1_v09ctrl_li_ra_65_ae ab1_v09ctrl_li_as_65_ae ab1_v09ctrl_li_wi_65_ae
25427,Progress(SECTION_0==0; SECTION_1<5),0,1,5,simpleQuest,5,ab1_v10ctrl_li_fi_65_ae ab1_v10ctrl_li_pr_65_ae ab1_v10ctrl_li_ra_65_ae ab1_v10ctrl_li_as_65_ae ab1_v10ctrl_li_wi_65_ae
25428,Progress(SECTION_0==0; SECTION_1<5),0,1,5,simpleQuest,5,ab1_v11ctrl_li_fi_65_ae ab1_v11ctrl_li_pr_65_ae ab1_v11ctrl_li_ra_65_ae ab1_v11ctrl_li_as_65_ae ab1_v11ctrl_li_wi_65_ae
25429,Progress(SECTION_0==0; SECTION_1<5),0,1,5,simpleQuest,5,ab1_v12ctrl_li_fi_65_ae ab1_v12ctrl_li_pr_65_ae ab1_v12ctrl_li_ra_65_ae ab1_v12ctrl_li_as_65_ae ab1_v12ctrl_li_wi_65_ae
25430,Progress(SECTION_0==0; SECTION_1<5),0,1,5,simpleQuest,5,ab1_v01ctrl_eresh_fi_65_ae ab1_v01ctrl_eresh_pr_65_ae ab1_v01ctrl_eresh_ra_65_ae ab1_v01ctrl_eresh_as_65_ae ab1_v01ctrl_eresh_wi_65_ae
25431,Progress(SECTION_0==0; SECTION_1<5),0,1,5,simpleQuest,5,ab1_v02ctrl_eresh_fi_65_ae ab1_v02ctrl_eresh_pr_65_ae ab1_v02ctrl_eresh_ra_65_ae ab1_v02ctrl_eresh_as_65_ae ab1_v02ctrl_eresh_wi_65_ae
25432,Progress(SECTION_0==0; SECTION_1<5),0,1,5,simpleQuest,5,ab1_v03ctrl_eresh_fi_65_ae ab1_v03ctrl_eresh_pr_65_ae ab1_v03ctrl_eresh_ra_65_ae ab1_v03ctrl_eresh_as_65_ae ab1_v03ctrl_eresh_wi_65_ae
25433,Progress(SECTION_0==0; SECTION_1<5),0,1,5,simpleQuest,5,ab1_v04ctrl_eresh_fi_65_ae ab1_v04ctrl_eresh_pr_65_ae ab1_v04ctrl_eresh_ra_65_ae ab1_v04ctrl_eresh_as_65_ae ab1_v04ctrl_eresh_wi_65_ae
25434,Progress(SECTION_0==0; SECTION_1<5),0,1,5,simpleQuest,5,ab1_v05ctrl_eresh_fi_65_ae ab1_v05ctrl_eresh_pr_65_ae ab1_v05ctrl_eresh_ra_65_ae ab1_v05ctrl_eresh_as_65_ae ab1_v05ctrl_eresh_wi_65_ae
25435,Progress(SECTION_0==0; SECTION_1<5),0,1,5,simpleQuest,5,ab1_v06ctrl_eresh_fi_65_ae ab1_v06ctrl_eresh_pr_65_ae ab1_v06ctrl_eresh_ra_65_ae ab1_v06ctrl_eresh_as_65_ae ab1_v06ctrl_eresh_wi_65_ae
25436,Progress(SECTION_0==0; SECTION_1<5),0,1,5,simpleQuest,5,ab1_v13ctrl_eresh_fi_65_ae ab1_v13ctrl_eresh_pr_65_ae ab1_v13ctrl_eresh_ra_65_ae ab1_v13ctrl_eresh_as_65_ae ab1_v13ctrl_eresh_wi_65_ae
25437,Progress(SECTION_0==0; SECTION_1<5),0,1,5,simpleQuest,5,ab1_v14ctrl_eresh_fi_65_ae ab1_att_eresh_fi_65_ae ab1_v14ctrl_eresh_pr_65_ae ab1_att_eresh_pr_65_ae ab1_v14ctrl_eresh_ra_65_ae ab1_att_eresh_ra_65_ae ab1_v14ctrl_eresh_as_65_ae ab1_att_eresh_as_65_ae ab1_v14ctrl_eresh_wi_65_ae ab1_att_eresh_wi_65_ae
25438,Progress(SECTION_0==0; SECTION_1<5),0,1,5,simpleQuest,5,ab1_v15ctrl_eresh_fi_65_ae ab1_v15ctrl_eresh_pr_65_ae ab1_v15ctrl_eresh_ra_65_ae ab1_v15ctrl_eresh_as_65_ae ab1_v15ctrl_eresh_wi_65_ae
25439,Progress(SECTION_0==0; SECTION_1<5),0,1,5,simpleQuest,5,ab1_v16ctrl_eresh_fi_65_ae ab1_v16ctrl_eresh_pr_65_ae ab1_v16ctrl_eresh_ra_65_ae ab1_v16ctrl_eresh_as_65_ae ab1_v16ctrl_eresh_wi_65_ae
25440,Progress(SECTION_0==0; SECTION_1<5),0,1,5,simpleQuest,5,ab1_v07ctrl_vritra_fi_65_ae ab1_v07ctrl_vritra_pr_65_ae ab1_v07ctrl_vritra_ra_65_ae ab1_v07ctrl_vritra_as_65_ae ab1_v07ctrl_vritra_wi_65_ae
25441,Progress(SECTION_0==0; SECTION_1<5),0,1,5,simpleQuest,5,ab1_v08ctrl_vritra_fi_65_ae ab1_v08ctrl_vritra_pr_65_ae ab1_v08ctrl_vritra_ra_65_ae ab1_v08ctrl_vritra_as_65_ae ab1_v08ctrl_vritra_wi_65_ae
25442,Progress(SECTION_0==0; SECTION_1<5),0,1,5,simpleQuest,5,ab1_v09ctrl_vritra_fi_65_ae ab1_v09ctrl_vritra_pr_65_ae ab1_v09ctrl_vritra_ra_65_ae ab1_v09ctrl_vritra_as_65_ae ab1_v09ctrl_vritra_wi_65_ae
25443,Progress(SECTION_0==0; SECTION_1<5),0,1,5,simpleQuest,5,ab1_v10ctrl_vritra_fi_65_ae ab1_v10ctrl_vritra_pr_65_ae ab1_v10ctrl_vritra_ra_65_ae ab1_v10ctrl_vritra_as_65_ae ab1_v10ctrl_vritra_wi_65_ae
25444,Progress(SECTION_0==0; SECTION_1<5),0,1,5,simpleQuest,5,ab1_v11ctrl_vritra_fi_65_ae ab1_v11ctrl_vritra_pr_65_ae ab1_v11ctrl_vritra_ra_65_ae ab1_v11ctrl_vritra_as_65_ae ab1_v11ctrl_vritra_wi_65_ae
25445,Progress(SECTION_0==0; SECTION_1<5),0,1,5,simpleQuest,5,ab1_v12ctrl_vritra_fi_65_ae ab1_v12ctrl_vritra_pr_65_ae ab1_v12ctrl_vritra_ra_65_ae ab1_v12ctrl_vritra_as_65_ae ab1_v12ctrl_vritra_wi_65_ae
25471,Progress(SECTION_0==0; SECTION_1<1),0,1,1,simpleQuest,12,ab1_v01_li_fi_boss_65_ae ab1_v03_li_fi_boss_65_ae ab1_v05_li_fi_boss_65_ae ab1_v01_eresh_fi_boss_65_ae ab1_v03_eresh_fi_boss_65_ae ab1_v05_eresh_fi_boss_65_ae ab1_v01_li_pr_65_ae ab1_v03_li_pr_65_ae ab1_v05_li_pr_65_ae ab1_v01_eresh_pr_65_ae ab1_v03_eresh_pr_65_ae ab1_v05_eresh_pr_65_ae
