quest_id	reward_var0	last_start_node	last_start_var0	handovers	handover_writes	recovery	var0_increment	client_rows	client_last_row	last_row_kind	verdict	shape	row_state_verdict	visible_state_var0	rows_without_state	states_out_of_range	qe045_locked	client_section0	last_row_text	client_file	var0_max	reward_row_within_field_max	last_row_within_field_max	last_row_npc_key	last_row_npc_matches_quest
80011	12	None	None	a12->reward[]		False	False	2	1	DIALOG	ROW_AHEAD	STATES_BEYOND_ROWS	STATE_OUT_OF_RANGE	0 1 2 3 4 5 6 7 8 9 10 11 12		2 3 4 5 6 7 8 9 10 11 12	False		向南瓜大王[%dic:STR_DIC_N_event_Minis]报告	quest_q80011.html	63	True	True	event_Minis	True
80012	0	started	0	started->reward[] started->reward[dialog]		False	False	1	0	DIALOG	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0			False		把[%dic:STR_DIC_I_WORLD_EVENT_POTION_HP_MP_40A]交给[%dic:STR_DIC_N_event_Minis][%collectitem]	quest_q80012.html	63	True	True	event_Minis	True
80013	15	None	None	a15->reward[]		False	False	2	1	DIALOG	ROW_AHEAD	STATES_BEYOND_ROWS	STATE_OUT_OF_RANGE	0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15		2 3 4 5 6 7 8 9 10 11 12 13 14 15	False		向南瓜大王[%dic:STR_DIC_N_event_Tali]报告	quest_q80013.html	63	True	True	event_Tali	True
80014	12	started	0	k12->reward[]		False	False	2	1	DIALOG	ROW_AHEAD	STATES_BEYOND_ROWS	STATE_OUT_OF_RANGE	0 1 2 3 4 5 6 7 8 9 10 11 12		2 3 4 5 6 7 8 9 10 11 12	False		向南瓜大王[%dic:STR_DIC_N_event_Tali]报告	quest_q80014.html	63	True	True	event_Tali	True
80015	0	started	0	started->reward[] started->reward[dialog]		False	False	1	0	DIALOG	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0			False		把[%dic:STR_DIC_I_WORLD_EVENT_POTION_HP_MP_40A]交给[%dic:STR_DIC_N_event_Tali][%collectitem]	quest_q80015.html	63	True	True	event_Tali	True
80016	1	started	0	started->reward[dialog] reward->reward[bonus-apply]	var0=1	False	False	1	0	DIALOG	ROW_AHEAD	STATES_BEYOND_ROWS	STATE_OUT_OF_RANGE	0 1		1	False		寻找[%dic:STR_DIC_I_QUEST_80016a]，然后交给[%dic:STR_DIC_N_event_Sonaran][%collectitem]	QUEST_Q80016.html	63	True	True	event_Sonaran	True
80017	1	started	0	started->reward[] started->reward[dialog]		False	False	1	0	DIALOG	ROW_AHEAD	STATES_BEYOND_ROWS	STATE_OUT_OF_RANGE	0 1		1	False		找到[%dic:STR_DIC_I_QUEST_80017a]%，然后交给[%dic:STR_DIC_N_event_Sonaran][%collectitem]	QUEST_Q80017.html	1	True	True	event_Sonaran	True
80018	1	started	0	started->reward[dialog] reward->reward[bonus-apply]	var0=1	False	False	1	0	DIALOG	ROW_AHEAD	STATES_BEYOND_ROWS	STATE_OUT_OF_RANGE	0 1		1	False		寻找[%dic:STR_DIC_I_QUEST_80018a]，然后交给[%dic:STR_DIC_N_event_Mayer][%collectitem]	QUEST_Q80018.html	63	True	True	event_Mayer	True
80019	1	started	0	started->reward[] started->reward[dialog]		False	False	1	0	DIALOG	ROW_AHEAD	STATES_BEYOND_ROWS	STATE_OUT_OF_RANGE	0 1		1	False		寻找[%dic:STR_DIC_I_QUEST_80019a]，然后交给[%dic:STR_DIC_N_event_Mayer][%collectitem]	QUEST_Q80019.html	1	True	True	event_Mayer	True
80020	3	s2	2	s2->reward[dialog] reward->reward[dialog]		True	False	4	3	DIALOG	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0 1 2 3			False		向[%dic:STR_DIC_N_event_LC1_XmasEvent_Santa]报告	QUEST_Q80020.html	63	True	True	event_LC1_XmasEvent_Santa	True
80021	3	s2	2	s2->reward[dialog] reward->reward[dialog]		True	False	4	3	DIALOG	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0 1 2 3			False		向[%dic:STR_DIC_N_event_DC1_XmasEvent_Rudolf]报告	QUEST_Q80021.html	63	True	True	event_DC1_XmasEvent_Rudolf	True
80022	0	started	0	started->reward[dialog] started->reward[dialog] started->reward[dialog]		False	False	1	0	DIALOG	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0			False		搜集从[%dic:STR_DIC_I_WORLD_WRAP_EVENT_NEWYEAR_01A]身上得到的[%dic:STR_DIC_I_WORLD_EVENT_FOOD_NEWYEAR_3STATS]、[%dic:STR_DIC_I_WORLD_EVENT_NEWYEAR_POTION_HP_MP_40A]和[%dic:STR_DIC_I_WORLD_EVENT_NEWYEAR_FOOD_DPHEAL_30A]各5个，然后交给 [%dic:STR_DIC_N_event_Namor][%collectitem]	QUEST_Q80022.html	63	True	True	event_Namor	True
80023	0	started	0	started->reward[dialog] started->reward[dialog] started->reward[dialog]		False	False	1	0	DIALOG	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0			False		搜集从[%dic:STR_DIC_I_WORLD_WRAP_EVENT_NEWYEAR_01A]身上得到的[%dic:STR_DIC_I_WORLD_EVENT_FOOD_NEWYEAR_3STATS]、[%dic:STR_DIC_I_WORLD_EVENT_NEWYEAR_POTION_HP_MP_40A]和[%dic:STR_DIC_I_WORLD_EVENT_NEWYEAR_FOOD_DPHEAL_30A]各10个，然后交给 [%dic:STR_DIC_N_event_Namor][%collectitem]	QUEST_Q80023.html	63	True	True	event_Namor	True
80024	0	started	0	started->reward[dialog] started->reward[dialog] started->reward[dialog]		False	False	1	0	DIALOG	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0			False		搜集从[%dic:STR_DIC_I_WORLD_WRAP_EVENT_NEWYEAR_01A]身上得到的[%dic:STR_DIC_I_WORLD_EVENT_FOOD_NEWYEAR_3STATS]、[%dic:STR_DIC_I_WORLD_EVENT_NEWYEAR_POTION_HP_MP_40A]和[%dic:STR_DIC_I_WORLD_EVENT_NEWYEAR_FOOD_DPHEAL_30A]各15个，然后交给 [%dic:STR_DIC_N_event_Namor][%collectitem]	QUEST_Q80024.html	63	True	True	event_Namor	True
80025	0	started	0	started->reward[dialog] started->reward[dialog] started->reward[dialog]		False	False	1	0	DIALOG	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0			False		搜集从[%dic:STR_DIC_I_WORLD_WRAP_EVENT_NEWYEAR_01A]身上得到的[%dic:STR_DIC_I_WORLD_EVENT_FOOD_NEWYEAR_3STATS]、[%dic:STR_DIC_I_WORLD_EVENT_NEWYEAR_POTION_HP_MP_40A]和[%dic:STR_DIC_I_WORLD_EVENT_NEWYEAR_FOOD_DPHEAL_30A]各5个，然后交给 [%dic:STR_DIC_N_event_Nepor][%collectitem]	QUEST_Q80025.html	63	True	True	event_Nepor	True
80026	0	started	0	started->reward[dialog] started->reward[dialog] started->reward[dialog]		False	False	1	0	DIALOG	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0			False		搜集从[%dic:STR_DIC_I_WORLD_WRAP_EVENT_NEWYEAR_01A]身上得到的[%dic:STR_DIC_I_WORLD_EVENT_FOOD_NEWYEAR_3STATS]、[%dic:STR_DIC_I_WORLD_EVENT_NEWYEAR_POTION_HP_MP_40A]和[%dic:STR_DIC_I_WORLD_EVENT_NEWYEAR_FOOD_DPHEAL_30A]各10个，然后交给 [%dic:STR_DIC_N_event_Nepor][%collectitem]	QUEST_Q80026.html	63	True	True	event_Nepor	True
80027	0	started	0	started->reward[dialog] started->reward[dialog] started->reward[dialog]		False	False	1	0	DIALOG	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0			False		搜集从[%dic:STR_DIC_I_WORLD_WRAP_EVENT_NEWYEAR_01A]身上得到的[%dic:STR_DIC_I_WORLD_EVENT_FOOD_NEWYEAR_3STATS]、[%dic:STR_DIC_I_WORLD_EVENT_NEWYEAR_POTION_HP_MP_40A]和[%dic:STR_DIC_I_WORLD_EVENT_NEWYEAR_FOOD_DPHEAL_30A]各15个，然后交给 [%dic:STR_DIC_N_event_Nepor][%collectitem]	QUEST_Q80027.html	63	True	True	event_Nepor	True
80028	0	started	0	started->reward[dialog] started->reward[dialog]		False	False	1	0	OTHER	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0			False		收下[%dic:STR_DIC_N_event_Lotus]给的礼物	QUEST_Q80028.html	63	True	True	event_Lotus	True
80029	0	started	0	started->reward[]		False	False	1	0	OTHER	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0			False		收下[%dic:STR_DIC_N_event_Lotus]%给的占卜箱子	QUEST_Q80029.html	63	True	True	event_Lotus	True
80030	0	started	0	reward->reward[use-item] reward->reward[event-quest-refresh] started->reward[dialog] started->reward[dialog]		False	False	1	0	OTHER	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0			False		把[%dic:STR_DIC_I_WORLD_EVENT_LUNAR_SCROLL_SHIELD_ALL_20A]交給[%dic:STR_DIC_N_event_Lotus]	QUEST_Q80030.html	63	True	True	event_Lotus	True
80031	0	started	0	started->reward[dialog] started->reward[dialog]		False	False	1	0	OTHER	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0			False		收下[%dic:STR_DIC_N_event_Metrano]给的礼物	QUEST_Q80031.html	63	True	True	event_Metrano	True
80032	0	started	0	started->reward[dialog] started->reward[dialog]		False	False	1	0	OTHER	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0			False		收下[%dic:STR_DIC_N_event_Metrano]给的占卜箱子	QUEST_Q80032.html	63	True	True	event_Metrano	True
80033	0	started	0	reward->reward[use-item] reward->reward[use-item] reward->reward[event-quest-refresh] started->reward[dialog] started->reward[dialog]		False	False	1	0	DIALOG	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0			False		把[%dic:STR_DIC_I_WORLD_EVENT_LUNAR_SCROLL_SHIELD_ALL_20A]交给[%dic:STR_DIC_N_event_Metrano]，领取特殊的礼物。	QUEST_Q80033.html	63	True	True	event_Metrano	True
80034	0	started	0	started->reward[dialog] reward->reward[event-quest-refresh]		False	False	1	0	OTHER	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0			False		用10个[%dic:STR_DIC_I_WORLD_EVENT_LUNAR_SCROLL_SHIELD_ALL_30A]卦交换[%dic:STR_DIC_N_event_Harmonan]的秘密包袱[%collectitem]	QUEST_Q80034.html	63	True	True	event_Harmonan	True
80035	0	started	0	started->reward[dialog] reward->reward[event-quest-refresh]		False	False	1	0	OTHER	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0			False		用5个[%dic:STR_DIC_I_WORLD_EVENT_LUNAR_SCROLL_SHIELD_ALL_40A]卦交换[%dic:STR_DIC_N_event_Harmonan]的秘密包袱[%collectitem]	QUEST_Q80035.html	63	True	True	event_Harmonan	True
80036	0	started	0	started->reward[dialog] reward->reward[event-quest-refresh]		False	False	1	0	OTHER	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0			False		用1个[%dic:STR_DIC_I_WORLD_EVENT_LUNAR_SCROLL_SHIELD_ALL_50A]卦交换[%dic:STR_DIC_N_event_Harmonan]的秘密包袱[%collectitem]	QUEST_Q80036.html	63	True	True	event_Harmonan	True
80037	0	started	0	started->reward[dialog] reward->reward[event-quest-refresh]		False	False	1	0	OTHER	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0			False		用10个[%dic:STR_DIC_I_WORLD_EVENT_LUNAR_SCROLL_SHIELD_ALL_30A]卦交换[%dic:STR_DIC_N_event_Druike]的秘密包袱[%collectitem]	QUEST_Q80037.html	63	True	True	event_Druike	True
80038	0	started	0	started->reward[dialog] complete->reward[dialog] reward->reward[dialog] reward->reward[event-quest-refresh]		False	False	1	0	OTHER	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0			False		用5个[%dic:STR_DIC_I_WORLD_EVENT_LUNAR_SCROLL_SHIELD_ALL_40A]卦交换[%dic:STR_DIC_N_event_Druike]的秘密包袱[%collectitem]	QUEST_Q80038.html	63	True	True	event_Druike	True
80039	0	started	0	started->reward[dialog] complete->reward[dialog] reward->reward[dialog] reward->reward[event-quest-refresh]		False	False	1	0	OTHER	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0			False		用1个[%dic:STR_DIC_I_WORLD_EVENT_LUNAR_SCROLL_SHIELD_ALL_50A]卦交换[%dic:STR_DIC_N_event_Druike]的秘密包袱[%collectitem]	QUEST_Q80039.html	63	True	True	event_Druike	True
80040	0	started	0	started->reward[] started->reward[dialog]		False	False	1	0	DIALOG	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0			False		搜集[%dic:STR_DIC_I_WORLD_EVENT_CHILDREN_SCROLL_SHIELD_ALL_30A]，然后交给[%dic:STR_DIC_N_event_Potus]。[%collectitem]	QUEST_Q80040.html	63	True	True	event_Potus	True
80041	0	started	0	started->reward[] started->reward[dialog]		False	False	1	0	DIALOG	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0			False		搜集[%dic:STR_DIC_I_WORLD_EVENT_CHILDREN_SCROLL_SHIELD_ALL_30A]，然后交给[%dic:STR_DIC_N_event_Negin]。[%collectitem]	QUEST_Q80041.html	63	True	True	event_Negin	True
80042	0	started	0	started->reward[] started->reward[dialog]		False	False	1	0	DIALOG	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0			False		到托尔巴斯森林东部去寻找[%dic:STR_DIC_I_QUEST_80042A]，然后交给[%dic:STR_DIC_N_event_Tallas]。[%collectitem]	QUEST_Q80042.html	63	True	True	event_Tallas	True
80043	0	started	0	started->reward[] started->reward[dialog]		False	False	1	0	DIALOG	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0			False		到古代遗迹去寻找[%dic:STR_DIC_I_QUEST_80043A]，然后交给[%dic:STR_DIC_N_event_Tallas]。[%collectitem]	QUEST_Q80043.html	63	True	True	event_Tallas	True
80044	0	started	0	started->reward[] started->reward[dialog]		False	False	1	0	DIALOG	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0			False		到腐木原野去寻找[%dic:STR_DIC_I_QUEST_80044A]，然后交给[%dic:STR_DIC_N_event_Tallas]。[%collectitem]	quest_q80044.html	63	True	True	event_Tallas	True
80045	0	started	0	started->reward[] started->reward[dialog]		False	False	1	0	DIALOG	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0			False		到梅兰提斯遗迹地去寻找[%dic:STR_DIC_I_QUEST_80045A]，然后交给[%dic:STR_DIC_N_event_Tallas]。[%collectitem]	quest_q80045.html	63	True	True	event_Tallas	True
80046	0	started	0	started->reward[] started->reward[dialog]		False	False	1	0	DIALOG	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0			False		到伊顿湖去寻找[%dic:STR_DIC_I_QUEST_80046A]，然后交给[%dic:STR_DIC_N_event_Olatis]。[%collectitem]	quest_q80046.html	63	True	True	event_Olatis	True
80047	0	started	0	started->reward[] started->reward[dialog]		False	False	1	0	DIALOG	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0			False		到忘却盐漠去寻找[%dic:STR_DIC_I_QUEST_80047A]，然后交给[%dic:STR_DIC_N_event_Olatis]。[%collectitem]	quest_q80047.html	63	True	True	event_Olatis	True
80048	0	started	0	started->reward[] started->reward[dialog]		False	False	1	0	DIALOG	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0			False		到贝斯佩尔幽灵村去寻找[%dic:STR_DIC_I_QUEST_80048A]，然后交给[%dic:STR_DIC_N_event_Olatis]。[%collectitem]	quest_q80048.html	63	True	True	event_Olatis	True
80049	0	started	0	started->reward[] started->reward[dialog]		False	False	1	0	DIALOG	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0			False		到霜精灵峡谷去寻找[%dic:STR_DIC_I_QUEST_80049A]，然后交给[%dic:STR_DIC_N_event_Olatis]。[%collectitem]	quest_q80049.html	63	True	True	event_Olatis	True
80050	0	started	0	started->reward[] started->reward[dialog]		False	False	1	0	DIALOG	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0			False		寻找[%dic:STR_DIC_I_QUEST_80050A]，然后交给[%dic:STR_DIC_N_event_Pauno]。[%collectitem]	quest_q80050.html	63	True	True	event_Pauno	True
80051	0	started	0	started->reward[] started->reward[dialog]		False	False	1	0	DIALOG	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0			False		寻找[%dic:STR_DIC_I_QUEST_80051A]，然后交给[%dic:STR_DIC_N_event_Pauno]。[%collectitem]	quest_q80051.html	63	True	True	event_Pauno	True
80052	0	started	0	started->reward[] started->reward[dialog]		False	False	1	0	DIALOG	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0			False		寻找[%dic:STR_DIC_I_QUEST_80052A]，然后交给[%dic:STR_DIC_N_event_Takor]。[%collectitem]	quest_q80052.html	63	True	True	event_Takor	True
80053	0	started	0	started->reward[] started->reward[dialog]		False	False	1	0	DIALOG	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0			False		寻找[%dic:STR_DIC_I_QUEST_80053A]，然后交给塔克尔。[%collectitem]	quest_q80053.html	63	True	True		False
80054	0	started	0	started->reward[] started->reward[dialog]		False	False	1	0	DIALOG	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0			False		寻找[%dic:STR_DIC_I_QUEST_80054A]，然后交给[%dic:STR_DIC_N_event_Ardos]。[%collectitem]	quest_q80054.html	63	True	True	event_Ardos	True
80055	0	started	0	started->reward[] started->reward[dialog]		False	False	1	0	DIALOG	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0			False		寻找[%dic:STR_DIC_I_QUEST_80055A]，然后交给[%dic:STR_DIC_N_event_Ardos]。[%collectitem]	quest_q80055.html	63	True	True	event_Ardos	True
80056	0	started	0	started->reward[] started->reward[dialog]		False	False	1	0	DIALOG	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0			False		寻找[%dic:STR_DIC_I_QUEST_80056A]，然后交给[%dic:STR_DIC_N_event_Meitri]。[%collectitem]	quest_q80056.html	63	True	True	event_Meitri	True
80057	0	started	0	started->reward[] started->reward[dialog]		False	False	1	0	DIALOG	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0			False		寻找[%dic:STR_DIC_I_QUEST_80057A]，然后交给[%dic:STR_DIC_N_event_Meitri]。[%collectitem]	quest_q80057.html	63	True	True	event_Meitri	True
80058	0	started	0	started->reward[] started->reward[dialog]		False	False	1	0	DIALOG	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0			False		寻找[%dic:STR_DIC_I_QUEST_80058A]，然后交给[%dic:STR_DIC_N_event_Tristan]。[%collectitem]	quest_q80058.html	63	True	True	event_Tristan	True
80059	0	started	0	started->reward[] started->reward[dialog]		False	False	1	0	OTHER	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0			False		把特里斯坦的信登记到交易中介所中，搜集[%dic:STR_DIC_I_WORLD_EVENT_TANABATA_03A]。[%collectitem]	quest_q80059.html	63	True	True		False
80060	0	started	0	started->reward[] started->reward[dialog]		False	False	1	0	DIALOG	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0			False		寻找[%dic:STR_DIC_I_QUEST_80060A]，然后交给[%dic:STR_DIC_N_event_Kardinal]。[%collectitem]	quest_q80060.html	63	True	True	event_Kardinal	True
80061	0	started	0	started->reward[] started->reward[dialog]		False	False	1	0	DIALOG	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0			False		搜集[%dic:STR_DIC_I_QUEST_80061A]，然后交给[%dic:STR_DIC_N_event_Kardinal]。[%collectitem]	quest_q80061.html	63	True	True	event_Kardinal	True
80062	0	started	0	started->reward[] started->reward[dialog]		False	False	1	0	DIALOG	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0			False		搜集[%dic:STR_DIC_I_QUEST_80062A]，然后交给[%dic:STR_DIC_N_event_Kardinal]。[%collectitem]	quest_q80062.html	63	True	True	event_Kardinal	True
80063	0	started	0	started->reward[] started->reward[dialog]		False	False	1	0	DIALOG	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0			False		搜集[%dic:STR_DIC_I_QUEST_80063A]，然后交给[%dic:STR_DIC_N_event_Kardinal]。[%collectitem]	quest_q80063.html	63	True	True	event_Kardinal	True
80064	0	started	0	started->reward[] started->reward[dialog]		False	False	1	0	DIALOG	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0			False		寻找[%dic:STR_DIC_I_QUEST_80064A]，然后交给[%dic:STR_DIC_N_event_Isolde]。.[%collectitem]	quest_q80064.html	63	True	True	event_Isolde	True
80065	0	started	0	started->reward[] started->reward[dialog]		False	False	1	0	OTHER	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0			False		把伊佐德的信登记到交易中介所中，搜集[%dic:STR_DIC_I_WORLD_EVENT_TANABATA_02A]。[%collectitem]	quest_q80065.html	63	True	True		False
80066	0	started	0	started->reward[] started->reward[dialog]		False	False	1	0	DIALOG	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0			False		搜集[%dic:STR_DIC_I_QUEST_80066A]，然后交给[%dic:STR_DIC_N_event_Schnitten]。[%collectitem]	quest_q80066.html	63	True	True	event_Schnitten	True
80067	0	started	0	started->reward[] started->reward[dialog]		False	False	1	0	DIALOG	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0			False		搜集[%dic:STR_DIC_I_QUEST_80067A]，然后交给[%dic:STR_DIC_N_event_Schnitten]。[%collectitem]	quest_q80067.html	63	True	True	event_Schnitten	True
80068	0	started	0	started->reward[] started->reward[dialog]		False	False	1	0	DIALOG	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0			False		搜集[%dic:STR_DIC_I_QUEST_80068A]，然后交给[%dic:STR_DIC_N_event_Schnitten]。[%collectitem]	quest_q80068.html	63	True	True	event_Schnitten	True
80069	0	started	0	started->reward[] started->reward[dialog]		False	False	1	0	DIALOG	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0			False		搜集[%dic:STR_DIC_I_QUEST_80069A]，然后交给[%dic:STR_DIC_N_event_Schnitten]。[%collectitem]	quest_q80069.html	63	True	True	event_Schnitten	True
80072	0	started	0	started->reward[] started->reward[dialog]		False	False	1	0	DIALOG	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0			False		把[%dic:STR_DIC_I_WORLD_EVENT_SUMMERDAY_SWIMSUIT_EXCHANGE]交给[%dic:STR_DIC_N_event_Makana]，交换性感泳装。	quest_q80072.html	63	True	True	event_Makana	True
80073	0	started	0	started->reward[] started->reward[dialog]		False	False	1	0	DIALOG	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0			False		把[%dic:STR_DIC_I_WORLD_EVENT_SUMMERDAY_KINA_EXCHANGE]交给[%dic:STR_DIC_N_event_Makana]，领取零用钱。	quest_q80073.html	63	True	True	event_Makana	True
80074	0	started	0	started->reward[] started->reward[dialog]		False	False	1	0	DIALOG	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0			False		把[%dic:STR_DIC_I_WORLD_EVENT_SUMMERDAY_SWIMSUIT_EXCHANGE]交给[%dic:STR_DIC_N_event_Pritta]，交换性感泳装。	quest_q80074.html	63	True	True	event_Pritta	True
80075	0	started	0	started->reward[] started->reward[dialog]		False	False	1	0	DIALOG	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0			False		把[%dic:STR_DIC_I_WORLD_EVENT_SUMMERDAY_KINA_EXCHANGE]交给[%dic:STR_DIC_N_event_Pritta]，领取零用钱。	quest_q80075.html	63	True	True	event_Pritta	True
80076	0	started	0	started->reward[] started->reward[dialog]		False	False	1	0	DIALOG	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0			False		搜集[%dic:STR_DIC_I_QUEST_80076A]，然后交给[%dic:STR_DIC_N_event_Rabitta]。[%collectitem]	quest_q80076.html	63	True	True	event_Rabitta	True
80077	0	started	0	started->reward[] started->reward[dialog]		False	False	1	0	DIALOG	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0			False		搜集[%dic:STR_DIC_I_QUEST_80077A]，然后交给[%dic:STR_DIC_N_event_Osterhase]。[%collectitem]	quest_q80077.html	63	True	True	event_Osterhase	True
80078	0	started	0	started->reward[dialog] started->reward[dialog] started->reward[dialog] reward->reward[dialog]		False	False	1	0	DIALOG	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0			False		搜集[%dic:STR_DIC_I_WORLD_EVENT_MIDAUTUMNDAY_FOOD_HP_MP_40A]和[%dic:STR_DIC_I_WORLD_EVENT_MIDAUTUMNDAY_FOOD_DPHEAL_30A]，然后交给[%dic:STR_DIC_N_event_Rabitta]。[%collectitem]	quest_q80078.html	63	True	True	event_Rabitta	True
80079	0	started	0	started->reward[dialog] started->reward[dialog] started->reward[dialog] reward->reward[dialog]		False	False	1	0	DIALOG	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0			False		搜集[%dic:STR_DIC_I_WORLD_EVENT_MIDAUTUMNDAY_FOOD_HP_MP_40A]和[%dic:STR_DIC_I_WORLD_EVENT_MIDAUTUMNDAY_FOOD_DPHEAL_30A]，然后交给[%dic:STR_DIC_N_event_Rabitta]。[%collectitem]	quest_q80079.html	63	True	True	event_Rabitta	True
80080	0	started	0	started->reward[dialog] started->reward[dialog] started->reward[dialog] reward->reward[dialog]		False	False	1	0	DIALOG	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0			False		搜集[%dic:STR_DIC_I_WORLD_EVENT_MIDAUTUMNDAY_FOOD_HP_MP_40A]和[%dic:STR_DIC_I_WORLD_EVENT_MIDAUTUMNDAY_FOOD_DPHEAL_30A]，然后交给[%dic:STR_DIC_N_event_Rabitta]。[%collectitem]	quest_q80080.html	63	True	True	event_Rabitta	True
80081	0	started	0	started->reward[dialog] started->reward[dialog] started->reward[dialog] reward->reward[dialog]		False	False	1	0	DIALOG	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0			False		搜集[%dic:STR_DIC_I_WORLD_EVENT_MIDAUTUMNDAY_FOOD_HP_MP_40A]和[%dic:STR_DIC_I_WORLD_EVENT_MIDAUTUMNDAY_FOOD_DPHEAL_30A]，然后交给拉比塔。[%collectitem]	quest_q80081.html	63	True	True		False
80082	0	started	0	started->reward[dialog] started->reward[dialog] started->reward[dialog] reward->reward[dialog]		False	False	1	0	DIALOG	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0			False		搜集[%dic:STR_DIC_I_WORLD_EVENT_MIDAUTUMNDAY_FOOD_HP_MP_40A]和[%dic:STR_DIC_I_WORLD_EVENT_MIDAUTUMNDAY_FOOD_DPHEAL_30A]，然后交给[%dic:STR_DIC_N_event_Osterhase]。[%collectitem]	quest_q80082.html	63	True	True	event_Osterhase	True
80083	0	started	0	started->reward[dialog] started->reward[dialog] started->reward[dialog] reward->reward[dialog]		False	False	1	0	DIALOG	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0			False		搜集[%dic:STR_DIC_I_WORLD_EVENT_MIDAUTUMNDAY_FOOD_HP_MP_40A]和[%dic:STR_DIC_I_WORLD_EVENT_MIDAUTUMNDAY_FOOD_DPHEAL_30A]，然后交给[%dic:STR_DIC_N_event_Osterhase]。[%collectitem]	quest_q80083.html	63	True	True	event_Osterhase	True
